cnn_sgmt_pkey,street_name,full_street_name,class_code,duel_car_way_yn,corrected_length_miles,direction,facility_type,directionality,surface_type,barrier,innovation,orientation,sharrow,contraflow,install_year,duel_car_id
"19587000",PARK,PARK BLVD,"4",NO,0.0842571272195,,BIKE LANE,2W,,,,N/W,NO,NO,"2010","0"
"19587000",PARK,PARK BLVD,"4",NO,0.0842571272195,,BIKE LANE,2W,,,,S/E,NO,NO,"2010","0"
"19588000",PARK,PARK BLVD,"4",NO,0.109431612873,,BIKE LANE,2W,,,,N/W,NO,NO,"2010","0"
"19588000",PARK,PARK BLVD,"4",NO,0.109431612873,,BIKE LANE,2W,,,,S/E,NO,NO,"2010","0"
"19450000",LINCOLN,LINCOLN BLVD,"4",NO,0.0541598852143,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19450000",LINCOLN,LINCOLN BLVD,"4",NO,0.0541598852143,,BIKE LANE,2W,,,,N/W,NO,NO,"0","0"
"19469000",LINCOLN,LINCOLN BLVD,"4",NO,0.0172176352668,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"19589000",PARK,PARK BLVD,"5",NO,0.179180222955,,BIKE LANE,2W,,,,N/W,NO,NO,"2010","0"
"19589000",PARK,PARK BLVD,"5",NO,0.179180222955,,BIKE LANE,2W,,,,S/E,NO,NO,"2010","0"
"19590000",PARK,PARK BLVD,"5",NO,0.085182789518,,BIKE LANE,2W,,,,N/W,NO,NO,"2010","0"
"19590000",PARK,PARK BLVD,"5",NO,0.085182789518,,BIKE LANE,2W,,,,S/E,NO,NO,"2010","0"
"19592000",PARK,PARK BLVD,"5",NO,0.0130041100824,,BIKE LANE,2W,,,,N/W,NO,NO,"0","0"
"19592000",PARK,PARK BLVD,"5",NO,0.0130041100824,,BIKE LANE,2W,,,,S/E,NO,NO,"0","0"
"19593000",PARK,PARK BLVD,"5",NO,0.400777555599,,BIKE PATH,2W,,,,S/E,NO,NO,"0","0"
"19593000",PARK,PARK BLVD,"5",NO,0.400777555599,,BIKE PATH,2W,,,,N/W,NO,NO,"0","0"
"19594000",PARK,PARK BLVD,"5",NO,0.240708596217,,BIKE PATH,2W,,,,N/W,NO,NO,"0","0"
"19594000",PARK,PARK BLVD,"5",NO,0.240708596217,,BIKE PATH,2W,,,,S/E,NO,NO,"0","0"
"19595000",PATTEN,PATTEN RD,"5",NO,0.0914379481977,,BIKE PATH,2W,,,,S/E,NO,NO,"0","0"
"19595000",PATTEN,PATTEN RD,"5",NO,0.0914379481977,,BIKE PATH,2W,,,,N/W,NO,NO,"0","0"
"19533000",MCDOWELL,MCDOWELL AVE,"5",NO,0.0567864255043,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19533000",MCDOWELL,MCDOWELL AVE,"5",NO,0.0567864255043,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19534000",MCDOWELL,MCDOWELL AVE,"5",NO,0.0879324179957,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19534000",MCDOWELL,MCDOWELL AVE,"5",NO,0.0879324179957,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19543000",MERCHANT,MERCHANT RD,"4",NO,0.0388567518475,,BIKE LANE,2W,,,,N/W,NO,NO,"2007","0"
"19543000",MERCHANT,MERCHANT RD,"4",NO,0.0388567518475,,BIKE LANE,2W,,,,S/E,NO,NO,"2007","0"
"19449000",LINCOLN,LINCOLN BLVD,"4",NO,0.0220404233415,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19449000",LINCOLN,LINCOLN BLVD,"4",NO,0.0220404233415,,BIKE LANE,2W,,,,N/W,NO,NO,"0","0"
"19489000",LOMBARD,LOMBARD ST,"4",NO,0.126400191427,,BIKE LANE,2W,,,,N/W,NO,NO,"2008","0"
"19489000",LOMBARD,LOMBARD ST,"4",NO,0.126400191427,,BIKE LANE,2W,,,,S/E,NO,NO,"2008","0"
"19490000",LONG,LONG AVE,"5",NO,0.213865215965,,BIKE PATH,2W,,,,S/E,NO,NO,"0","0"
"19469000",LINCOLN,LINCOLN BLVD,"4",NO,0.0172176352668,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"19490000",LONG,LONG AVE,"5",NO,0.213865215965,,BIKE PATH,2W,,,,N/W,NO,NO,"0","0"
"19507000",MARINE,MARINE DR,"5",NO,0.355402408367,,BIKE PATH,2W,,,,S/E,NO,NO,"0","0"
"19507000",MARINE,MARINE DR,"5",NO,0.355402408367,,BIKE PATH,2W,,,,N/W,NO,NO,"0","0"
"19519000",MASON,MASON ST,"4",NO,0.0885223766853,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"19519000",MASON,MASON ST,"4",NO,0.0885223766853,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"19520000",MASON,MASON ST,"4",NO,0.072334875688,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"19520000",MASON,MASON ST,"4",NO,0.072334875688,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"19521000",MASON,MASON ST,"4",NO,0.040893931725,,BIKE LANE,2W,,,,S/E,NO,NO,"2000","0"
"19521000",MASON,MASON ST,"4",NO,0.040893931725,,BIKE LANE,2W,,,,N/W,NO,NO,"2000","0"
"19522000",MASON,MASON ST,"4",NO,0.0430182518627,,BIKE LANE,2W,,,,S/E,NO,NO,"2006","0"
"19522000",MASON,MASON ST,"4",NO,0.0430182518627,,BIKE LANE,2W,,,,N/W,NO,NO,"2006","0"
"19523000",MASON,MASON ST,"4",NO,0.0881850727224,,BIKE LANE,2W,,,,N/W,NO,NO,"2006","0"
"19523000",MASON,MASON ST,"4",NO,0.0881850727224,,BIKE LANE,2W,,,,S/E,NO,NO,"2006","0"
"19524000",MASON,MASON ST,"4",NO,0.0130658084019,,BIKE LANE,2W,,,,S/E,NO,NO,"2006","0"
"19524000",MASON,MASON ST,"4",NO,0.0130658084019,,BIKE LANE,2W,,,,N/W,NO,NO,"2006","0"
"19531000",MCDOWELL,MCDOWELL AVE,"5",NO,0.187135226934,,BIKE PATH,2W,,,,N/W,NO,NO,"0","0"
"19531000",MCDOWELL,MCDOWELL AVE,"5",NO,0.187135226934,,BIKE PATH,2W,,,,S/E,NO,NO,"0","0"
"19532000",MCDOWELL,MCDOWELL AVE,"5",NO,0.0556815484379,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19532000",MCDOWELL,MCDOWELL AVE,"5",NO,0.0556815484379,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19445000",LINCOLN,LINCOLN BLVD,"4",NO,0.196140567897,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19445000",LINCOLN,LINCOLN BLVD,"4",NO,0.196140567897,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19446000",LINCOLN,LINCOLN BLVD,"4",NO,0.0182495024501,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19446000",LINCOLN,LINCOLN BLVD,"4",NO,0.0182495024501,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19447000",LINCOLN,LINCOLN BLVD,"4",NO,0.0603903910901,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19447000",LINCOLN,LINCOLN BLVD,"4",NO,0.0603903910901,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19451000",LINCOLN,LINCOLN BLVD,"4",NO,0.0232280081505,,BIKE LANE,2W,,,,N/W,NO,NO,"0","0"
"19451000",LINCOLN,LINCOLN BLVD,"4",NO,0.0232280081505,,BIKE LANE,2W,,,,S/E,NO,NO,"0","0"
"19452000",LINCOLN,LINCOLN BLVD,"4",NO,0.216699236912,,BIKE LANE,2W,,,,N/W,NO,NO,"0","0"
"19452000",LINCOLN,LINCOLN BLVD,"4",NO,0.216699236912,,BIKE LANE,2W,,,,S/E,NO,NO,"0","0"
"19453000",LINCOLN,LINCOLN BLVD,"4",NO,0.0639399775277,,BIKE LANE,2W,,,,N/W,NO,NO,"0","0"
"19453000",LINCOLN,LINCOLN BLVD,"4",NO,0.0639399775277,,BIKE LANE,2W,,,,S/E,NO,NO,"0","0"
"19454000",LINCOLN,LINCOLN BLVD,"4",NO,0.154869163214,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19454000",LINCOLN,LINCOLN BLVD,"4",NO,0.154869163214,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19455000",LINCOLN,LINCOLN BLVD,"4",NO,0.212551083525,,BIKE ROUTE,2W,,,,N/W,NO,NO,"2003","0"
"19455000",LINCOLN,LINCOLN BLVD,"4",NO,0.212551083525,,BIKE ROUTE,2W,,,,S/E,NO,NO,"2003","0"
"19456000",LINCOLN,LINCOLN BLVD,"4",NO,0.0280005409634,,BIKE ROUTE,2W,,,,N/W,NO,NO,"1999","0"
"19456000",LINCOLN,LINCOLN BLVD,"4",NO,0.0280005409634,,BIKE ROUTE,2W,,,,S/E,NO,NO,"1999","0"
"19457000",LINCOLN,LINCOLN BLVD,"4",NO,0.0375766036614,,BIKE ROUTE,2W,,,,S/E,NO,NO,"1999","0"
"19458000",LINCOLN,LINCOLN BLVD,"4",NO,0.126502898588,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19458000",LINCOLN,LINCOLN BLVD,"4",NO,0.126502898588,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19459000",LINCOLN,LINCOLN BLVD,"5",NO,0.0770205598709,,BIKE LANE,1W,,,,N/W,NO,NO,"2005","0"
"19460000",LINCOLN,LINCOLN BLVD,"5",NO,0.0825678581096,,BIKE LANE,1W,,,,N/W,NO,NO,"2005","0"
"19461000",LINCOLN,LINCOLN BLVD,"5",NO,0.016189803663,,BIKE LANE,1W,,,,N/W,NO,NO,"2014","0"
"19464000",LINCOLN,LINCOLN BLVD,"5",NO,0.0806651625803,,BIKE LANE,2W,,,,N/W,NO,NO,"2014","0"
"19464000",LINCOLN,LINCOLN BLVD,"5",NO,0.0806651625803,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19465000",LINCOLN,LINCOLN BLVD,"4",NO,0.0337545286054,,BIKE LANE,2W,,,,N/W,NO,NO,"2014","0"
"19465000",LINCOLN,LINCOLN BLVD,"4",NO,0.0337545286054,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19466000",LINCOLN,LINCOLN BLVD,"4",NO,0.027198298943,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19466000",LINCOLN,LINCOLN BLVD,"4",NO,0.027198298943,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19467000",LINCOLN,LINCOLN BLVD,"4",NO,0.0233625201127,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"19467000",LINCOLN,LINCOLN BLVD,"4",NO,0.0233625201127,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"19468000",LINCOLN,LINCOLN BLVD,"4",NO,0.0138641642291,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"19468000",LINCOLN,LINCOLN BLVD,"4",NO,0.0138641642291,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"19470000",LINCOLN,LINCOLN BLVD,"4",NO,0.0112016574616,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"19470000",LINCOLN,LINCOLN BLVD,"4",NO,0.0112016574616,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"19471000",LINCOLN,LINCOLN BLVD,"4",NO,0.017011978744,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"19471000",LINCOLN,LINCOLN BLVD,"4",NO,0.017011978744,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"19472000",LINCOLN,LINCOLN BLVD,"4",NO,0.0186916048405,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"19472000",LINCOLN,LINCOLN BLVD,"4",NO,0.0186916048405,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"19473000",LINCOLN,LINCOLN BLVD,"4",NO,0.0375308017652,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"19473000",LINCOLN,LINCOLN BLVD,"4",NO,0.0375308017652,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"19474000",LINCOLN,LINCOLN BLVD,"4",NO,0.0737086486482,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"19474000",LINCOLN,LINCOLN BLVD,"4",NO,0.0737086486482,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"19475000",LINCOLN,LINCOLN BLVD,"4",NO,0.0568986592997,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19475000",LINCOLN,LINCOLN BLVD,"4",NO,0.0568986592997,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19486000",LOMBARD,LOMBARD ST,"4",NO,0.0710519532306,,BIKE LANE,2W,,,,N/W,NO,NO,"2008","0"
"19486000",LOMBARD,LOMBARD ST,"4",NO,0.0710519532306,,BIKE LANE,2W,,,,S/E,NO,NO,"2008","0"
"19487000",LOMBARD,LOMBARD ST,"4",NO,0.0320224497549,,BIKE LANE,2W,,,,N/W,NO,NO,"2008","0"
"19487000",LOMBARD,LOMBARD ST,"4",NO,0.0320224497549,,BIKE LANE,2W,,,,S/E,NO,NO,"2008","0"
"19488000",LOMBARD,LOMBARD ST,"4",NO,0.0138167574544,,BIKE LANE,2W,,,,N/W,NO,NO,"2008","0"
"19488000",LOMBARD,LOMBARD ST,"4",NO,0.0138167574544,,BIKE LANE,2W,,,,S/E,NO,NO,"2008","0"
"19418000",KOBBE,KOBBE AVE,"4",NO,0.0532006801145,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19418000",KOBBE,KOBBE AVE,"4",NO,0.0532006801145,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19425000",LEGION OF HONOR,LEGION OF HONOR DR,"5",NO,0.446342634255,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2001","0"
"19425000",LEGION OF HONOR,LEGION OF HONOR DR,"5",NO,0.446342634255,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2001","0"
"19427000",LETTERMAN,LETTERMAN DR,"5",NO,0.0401690314904,,BIKE LANE,2W,,,,N/W,NO,NO,"0","0"
"19427000",LETTERMAN,LETTERMAN DR,"5",NO,0.0401690314904,,BIKE LANE,2W,,,,S/E,NO,NO,"0","0"
"19428000",LETTERMAN,LETTERMAN DR,"5",NO,0.0390728287228,,BIKE LANE,2W,,,,N/W,NO,NO,"0","0"
"19428000",LETTERMAN,LETTERMAN DR,"5",NO,0.0390728287228,,BIKE LANE,2W,,,,S/E,NO,NO,"0","0"
"19429000",LETTERMAN,LETTERMAN DR,"5",NO,0.0452600746716,,BIKE LANE,2W,,,,N/W,NO,NO,"0","0"
"19429000",LETTERMAN,LETTERMAN DR,"5",NO,0.0452600746716,,BIKE LANE,2W,,,,S/E,NO,NO,"0","0"
"12386000",TARAVAL,TARAVAL ST,"4",NO,0.0489406489747,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"19430000",LETTERMAN,LETTERMAN DR,"5",NO,0.127900267351,,BIKE LANE,2W,,,,N/W,NO,NO,"0","0"
"19430000",LETTERMAN,LETTERMAN DR,"5",NO,0.127900267351,,BIKE LANE,2W,,,,S/E,NO,NO,"0","0"
"19435000",LINCOLN,LINCOLN BLVD,"4",NO,0.121011842277,,BIKE LANE,2W,,,,N/W,NO,NO,"2002","0"
"19435000",LINCOLN,LINCOLN BLVD,"4",NO,0.121011842277,,BIKE LANE,2W,,,,S/E,NO,NO,"2002","0"
"19436000",LINCOLN,LINCOLN BLVD,"4",NO,0.149847052161,,BIKE LANE,2W,,,,N/W,NO,NO,"1999","0"
"19436000",LINCOLN,LINCOLN BLVD,"4",NO,0.149847052161,,BIKE LANE,2W,,,,S/E,NO,NO,"1999","0"
"19437000",LINCOLN,LINCOLN BLVD,"4",NO,0.118386686677,,BIKE LANE,2W,,,,N/W,NO,NO,"1999","0"
"19437000",LINCOLN,LINCOLN BLVD,"4",NO,0.118386686677,,BIKE LANE,2W,,,,S/E,NO,NO,"1999","0"
"19438000",LINCOLN,LINCOLN BLVD,"4",NO,0.0741117202023,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19438000",LINCOLN,LINCOLN BLVD,"4",NO,0.0741117202023,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19439000",LINCOLN,LINCOLN BLVD,"4",NO,0.0670138467004,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19439000",LINCOLN,LINCOLN BLVD,"4",NO,0.0670138467004,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19440001",LINCOLN,LINCOLN BLVD,"4",NO,0.198751603184,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19165000",HARRISON,HARRISON BLVD,"5",NO,0.075697142551,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19440001",LINCOLN,LINCOLN BLVD,"4",NO,0.198751603184,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19440002",LINCOLN,LINCOLN BLVD,"4",NO,0.147143306442,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19440002",LINCOLN,LINCOLN BLVD,"4",NO,0.147143306442,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19441000",LINCOLN,LINCOLN BLVD,"4",NO,0.186085210405,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19441000",LINCOLN,LINCOLN BLVD,"4",NO,0.186085210405,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19442001",LINCOLN,LINCOLN BLVD,"4",NO,0.163581371056,,BIKE LANE,2W,,,,N/W,NO,NO,"2011","0"
"19442001",LINCOLN,LINCOLN BLVD,"4",NO,0.163581371056,,BIKE LANE,2W,,,,S/E,NO,NO,"2011","0"
"19443000",LINCOLN,LINCOLN BLVD,"4",NO,0.0157111088472,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19443000",LINCOLN,LINCOLN BLVD,"4",NO,0.0157111088472,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19444000",LINCOLN,LINCOLN BLVD,"4",NO,0.0402647637003,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19444000",LINCOLN,LINCOLN BLVD,"4",NO,0.0402647637003,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19256000",HWY 101 SOUTHBOUND,HWY 101 SOUTHBOUND,"1",NO,0.338055417097,,BIKE PATH,2W,,,,N/W,NO,NO,"0","0"
"19256000",HWY 101 SOUTHBOUND,HWY 101 SOUTHBOUND,"1",NO,0.338055417097,,BIKE PATH,2W,,,,S/E,NO,NO,"0","0"
"19195000",HWY 101 N ON,HWY 101 N ON RAMP,"6",NO,0.024597780586,,BIKE PATH,1W,,,,N/W,NO,NO,"0","0"
"19069000",COMPTON,COMPTON RD,"5",NO,0.236838276561,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19069000",COMPTON,COMPTON RD,"5",NO,0.236838276561,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19070000",COWLES,COWLES ST,"5",NO,0.133456059619,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19070000",COWLES,COWLES ST,"5",NO,0.133456059619,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19073000",CRISSY FIELD,CRISSY FIELD AVE,"4",NO,0.167807770599,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19073000",CRISSY FIELD,CRISSY FIELD AVE,"4",NO,0.167807770599,,BIKE LANE,2W,,,,N/W,NO,NO,"0","0"
"19074000",CRISSY FIELD,CRISSY FIELD AVE,"4",NO,0.0824991548726,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19074000",CRISSY FIELD,CRISSY FIELD AVE,"4",NO,0.0824991548726,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19164000",HARRISON,HARRISON BLVD,"5",NO,0.0343557982814,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19164000",HARRISON,HARRISON BLVD,"5",NO,0.0343557982814,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19165000",HARRISON,HARRISON BLVD,"5",NO,0.075697142551,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19150000",GREENOUGH,GREENOUGH AVE,"5",NO,0.0275383741781,,BIKE ROUTE,1W,,,,S/E,NO,NO,"0","0"
"19151000",GREENOUGH,GREENOUGH AVE,"5",NO,0.0609703199735,,BIKE ROUTE,1W,,,,S/E,NO,NO,"0","0"
"19089000",EL CAMINO DEL MAR,EL CAMINO DEL MAR,"5",NO,0.438297292509,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"19089000",EL CAMINO DEL MAR,EL CAMINO DEL MAR,"5",NO,0.438297292509,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"19090000",EL CAMINO DEL MAR,EL CAMINO DEL MAR,"5",NO,0.13451462667,,BIKE PATH,2W,,,,N/W,NO,NO,"0","0"
"19090000",EL CAMINO DEL MAR,EL CAMINO DEL MAR,"5",NO,0.13451462667,,BIKE PATH,2W,,,,S/E,NO,NO,"0","0"
"19092000",EL CAMINO DEL MAR,EL CAMINO DEL MAR,"5",NO,0.0588884311939,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","0"
"19092000",EL CAMINO DEL MAR,EL CAMINO DEL MAR,"5",NO,0.0588884311939,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","0"
"14088001",AVENUE OF THE PALMS,AVENUE OF THE PALMS,"5",NO,0.421056773269,,BIKE LANE,2W,,,,N/W,NO,NO,"2002","0"
"14088001",AVENUE OF THE PALMS,AVENUE OF THE PALMS,"5",NO,0.421056773269,,BIKE LANE,2W,,,,S/E,NO,NO,"2002","0"
"12441000",TAYLOR,TAYLOR ST,"5",NO,0.0646393413143,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"12441000",TAYLOR,TAYLOR ST,"5",NO,0.0646393413143,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"12442000",TAYLOR,TAYLOR ST,"5",NO,0.0307349539635,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"12442000",TAYLOR,TAYLOR ST,"5",NO,0.0307349539635,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"12443000",TAYLOR,TAYLOR ST,"5",NO,0.0307464924321,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"12443000",TAYLOR,TAYLOR ST,"5",NO,0.0307464924321,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"12444000",TAYLOR,TAYLOR ST,"5",NO,0.0620561938014,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"12444000",TAYLOR,TAYLOR ST,"5",NO,0.0620561938014,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"12445000",TAYLOR,TAYLOR ST,"5",NO,0.0612631042165,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"12445000",TAYLOR,TAYLOR ST,"5",NO,0.0612631042165,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"12446000",TAYLOR,TAYLOR ST,"5",NO,0.0618579364311,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"12446000",TAYLOR,TAYLOR ST,"5",NO,0.0618579364311,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"10633000",POST,POST ST,"5",NO,0.0113392281589,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"10633000",POST,POST ST,"5",NO,0.0113392281589,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"10634000",POST,POST ST,"5",NO,0.034249223901,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"10634000",POST,POST ST,"5",NO,0.034249223901,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"10635000",POST,POST ST,"5",NO,0.0909936498641,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"10635000",POST,POST ST,"5",NO,0.0909936498641,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"10636000",POST,POST ST,"5",NO,0.0910796645468,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"10636000",POST,POST ST,"5",NO,0.0910796645468,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"10637000",POST,POST ST,"5",NO,0.0194619450064,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"10637000",POST,POST ST,"5",NO,0.0194619450064,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"10638000",POST,POST ST,"5",NO,0.0710091030696,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"10638000",POST,POST ST,"5",NO,0.0710091030696,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"10643000",POST,POST ST,"5",NO,0.182278802494,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"10643000",POST,POST ST,"5",NO,0.182278802494,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"13058000",VALENCIA,VALENCIA ST,"5",NO,0.0566352613928,,BIKE LANE,2W,,,,N/W,NO,NO,"1974","0"
"13058000",VALENCIA,VALENCIA ST,"5",NO,0.0566352613928,,BIKE LANE,2W,,,,S/E,NO,NO,"1974","0"
"13059000",VALENCIA,VALENCIA ST,"5",NO,0.0555664029271,,BIKE LANE,2W,,,,N/W,NO,NO,"2005","0"
"13059000",VALENCIA,VALENCIA ST,"5",NO,0.0555664029271,,BIKE LANE,2W,,,,S/E,NO,NO,"2005","0"
"13060000",VALENCIA,VALENCIA ST,"5",NO,0.111875952743,,BIKE LANE,2W,,,GREEN WAVE,N/W,NO,NO,"1974","0"
"13060000",VALENCIA,VALENCIA ST,"5",NO,0.111875952743,,BIKE LANE,2W,,,GREEN WAVE,S/E,NO,NO,"1974","0"
"13061000",VALENCIA,VALENCIA ST,"5",NO,0.0264855142657,,BIKE LANE,2W,,,GREEN WAVE,N/W,NO,NO,"1984","0"
"13061000",VALENCIA,VALENCIA ST,"5",NO,0.0264855142657,,BIKE LANE,2W,,,GREEN WAVE,S/E,NO,NO,"1984","0"
"13062000",VALENCIA,VALENCIA ST,"5",NO,0.0233753708635,,BIKE LANE,2W,,,GREEN WAVE,N/W,NO,NO,"1999","0"
"13062000",VALENCIA,VALENCIA ST,"5",NO,0.0233753708635,,BIKE LANE,2W,,,GREEN WAVE,S/E,NO,NO,"1999","0"
"13063000",VALENCIA,VALENCIA ST,"5",NO,0.0607182895297,,BIKE LANE,2W,,,GREEN WAVE,N/W,NO,NO,"2006","0"
"13063000",VALENCIA,VALENCIA ST,"5",NO,0.0607182895297,,BIKE LANE,2W,,,GREEN WAVE,S/E,NO,NO,"2006","0"
"12563000",THE EMBARCADERO,THE EMBARCADERO,"5",NO,0.191308076804,,BIKE PATH,2W,,,,N/W,NO,NO,"0","0"
"12563000",THE EMBARCADERO,THE EMBARCADERO,"5",NO,0.191308076804,,BIKE PATH,2W,,,,S/E,NO,NO,"0","0"
"19002000",14TH,14TH AVE,"5",NO,0.00810553599729,,BIKE PATH,2W,,,,N/W,NO,NO,"0","0"
"19002000",14TH,14TH AVE,"5",NO,0.00810553599729,,BIKE PATH,2W,,,,S/E,NO,NO,"0","0"
"19003000",20TH,20TH AVE,"0",NO,0.238517042353,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
