cnn_sgmt_pkey,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,cyc_ntwrk_yn,speed_limit,pk_metered_cnt,pk_on_st_cnt,oneway_yn,daily_ride_qrt,facility_type,surface_type,sharrow
298000,23939000,23937000,YES,25.0,6.0,4.0,NO,71774.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
299000,23937000,23935000,YES,25.0,11.0,11.0,NO,57842.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
299000,23937000,23935000,YES,25.0,11.0,11.0,NO,57842.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
300001,23935000,54069000,YES,25.0,6.0,2.0,NO,47112.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
300001,23935000,54069000,YES,25.0,6.0,2.0,NO,47112.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
300002,54069000,54067000,YES,25.0,9.0,4.0,NO,51851.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
300002,54069000,54067000,YES,25.0,9.0,4.0,NO,51851.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
300003,54067000,23910000,YES,25.0,6.0,3.0,NO,57327.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
300003,54067000,23910000,YES,25.0,6.0,3.0,NO,57327.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
301000,23910000,23908000,YES,25.0,10.0,9.0,NO,58186.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
301000,23910000,23908000,YES,25.0,10.0,9.0,NO,58186.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
302000,23908000,30009000,YES,25.0,0.0,3.0,NO,50773.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
302000,23908000,30009000,YES,25.0,0.0,3.0,NO,50773.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
303000,30009000,23889000,YES,25.0,0.0,11.0,NO,55174.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
303000,30009000,23889000,YES,25.0,0.0,11.0,NO,55174.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
304000,23889000,23888000,YES,25.0,0.0,9.0,NO,45712.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
304000,23889000,23888000,YES,25.0,0.0,9.0,NO,45712.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
305000,23888000,23887000,YES,25.0,0.0,27.0,NO,57705.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
305000,23888000,23887000,YES,25.0,0.0,27.0,NO,57705.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
306000,23887000,23824000,YES,25.0,3.0,16.0,NO,50970.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
306000,23887000,23824000,YES,25.0,3.0,16.0,NO,50970.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
307000,23824000,23823000,YES,25.0,0.0,20.0,NO,44333.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
307000,23824000,23823000,YES,25.0,0.0,20.0,NO,44333.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
310000,23819000,23818000,NO,25.0,0.0,0.0,NO,23509.0,,,
312000,51427000,27598000,NO,25.0,0.0,37.0,NO,21783.0,,,
313000,27598000,27596000,NO,25.0,0.0,0.0,NO,33658.0,,,
314000,27596000,27597000,NO,15.0,0.0,0.0,NO,34377.0,,,
315000,27597000,27286000,NO,15.0,7.0,44.0,NO,83071.0,,,
316000,27286000,27284000,NO,25.0,15.0,36.0,NO,80598.0,,,
317000,27284000,27275000,NO,25.0,0.0,33.0,NO,72126.0,,,
318000,27275000,27271000,NO,25.0,1.0,0.0,NO,74297.0,,,
319000,27271000,27270000,NO,15.0,0.0,0.0,NO,48164.0,,,
320000,27270000,27255000,NO,25.0,0.0,0.0,NO,41169.0,,,
321000,27087000,27086000,NO,25.0,0.0,0.0,NO,35111.0,,,
322000,27086000,27084000,YES,15.0,0.0,17.0,NO,44095.0,BIKE ROUTE,,YES
322000,27086000,27084000,YES,15.0,0.0,17.0,NO,44095.0,BIKE LANE,,NO
323000,27084000,27078000,YES,15.0,0.0,0.0,NO,56161.0,BIKE LANE,,NO
323000,27084000,27078000,YES,15.0,0.0,0.0,NO,56161.0,BIKE ROUTE,,
324000,27078000,27077000,YES,15.0,0.0,38.0,NO,57668.0,BIKE LANE,,NO
324000,27078000,27077000,YES,15.0,0.0,38.0,NO,57668.0,BIKE ROUTE,,
325000,27077000,27076000,NO,25.0,0.0,0.0,NO,59824.0,,,
326000,24922000,24295000,NO,25.0,14.0,13.0,NO,170430.0,,,
327000,24295000,24294000,NO,25.0,10.0,9.0,NO,164513.0,,,
328000,24294000,24293000,NO,25.0,9.0,8.0,NO,158940.0,,,
329000,24293000,24285000,NO,25.0,10.0,9.0,NO,150946.0,,,
330000,24285000,24282000,NO,25.0,13.0,8.0,NO,112587.0,,,
331000,24282000,23946000,NO,25.0,14.0,13.0,NO,87997.0,,,
332000,23946000,24280000,NO,25.0,12.0,12.0,NO,88413.0,,,
333000,24280000,23943000,NO,25.0,12.0,9.0,NO,67802.0,,,
334000,23943000,23941000,NO,25.0,9.0,9.0,NO,63454.0,,,
335000,23941000,23933000,NO,25.0,0.0,9.0,NO,57215.0,,,
336000,23933000,23922000,NO,25.0,0.0,11.0,NO,43630.0,,,
337000,23922000,23919000,NO,25.0,0.0,8.0,NO,45886.0,,,
338000,23919000,23916000,NO,25.0,0.0,18.0,NO,44099.0,,,
339000,23916000,23897000,NO,25.0,1.0,20.0,NO,41897.0,,,
340000,23897000,23890000,NO,25.0,0.0,28.0,NO,43173.0,,,
342000,23886000,23855000,NO,25.0,0.0,11.0,NO,17867.0,,,
349000,51426000,27600000,NO,25.0,0.0,0.0,NO,26284.0,,,
350000,27600000,27593000,NO,25.0,0.0,0.0,NO,35140.0,,,
351000,27593000,27287000,NO,15.0,11.0,40.0,NO,69632.0,,,
352000,27287000,27285000,NO,25.0,22.0,38.0,NO,85417.0,,,
353000,27285000,27276000,NO,25.0,8.0,29.0,NO,75430.0,,,
354000,27276000,27274000,NO,25.0,1.0,0.0,NO,63254.0,,,
355000,27274000,27273000,NO,15.0,1.0,0.0,NO,49283.0,,,
356000,27273000,27272000,NO,25.0,0.0,0.0,NO,44277.0,,,
357000,33561000,27195000,NO,25.0,0.0,8.0,NO,21678.0,,,
358000,27152000,27151000,YES,25.0,0.0,0.0,NO,40955.0,BIKE ROUTE,,YES
358000,27152000,27151000,YES,25.0,0.0,0.0,NO,40955.0,BIKE ROUTE,,YES
359000,27151000,27149000,YES,25.0,3.0,0.0,NO,46133.0,BIKE ROUTE,,YES
359000,27151000,27149000,YES,25.0,3.0,0.0,NO,46133.0,BIKE ROUTE,,YES
360000,27149000,27143000,YES,25.0,12.0,0.0,NO,51704.0,BIKE ROUTE,,YES
360000,27149000,27143000,YES,25.0,12.0,0.0,NO,51704.0,BIKE ROUTE,,YES
361000,27143000,27141000,YES,25.0,0.0,0.0,NO,54975.0,BIKE LANE,,NO
361000,27143000,27141000,YES,25.0,0.0,0.0,NO,54975.0,BIKE LANE,,NO
362000,27141000,27104000,YES,25.0,0.0,0.0,NO,61438.0,BIKE LANE,,NO
362000,27141000,27104000,YES,25.0,0.0,0.0,NO,61438.0,BIKE LANE,,NO
363000,27104000,27101000,YES,25.0,0.0,0.0,NO,42572.0,BIKE LANE,,NO
363000,27104000,27101000,YES,25.0,0.0,0.0,NO,42572.0,BIKE LANE,,NO
364000,27101000,27046000,YES,25.0,0.0,0.0,NO,34480.0,BIKE LANE,,NO
364000,27101000,27046000,YES,25.0,0.0,0.0,NO,34480.0,BIKE LANE,,NO
365000,30742000,24319000,YES,25.0,1.0,11.0,YES,167161.0,BIKE LANE,,NO
366001,24319000,24315000,YES,25.0,1.0,18.0,YES,157378.0,BIKE LANE,,NO
368000,24315000,24291000,YES,25.0,7.0,7.0,YES,138578.0,BIKE LANE,,NO
369000,24291000,24289000,YES,25.0,7.0,5.0,YES,130084.0,BIKE LANE,,NO
370000,24289000,24265000,YES,25.0,14.0,13.0,YES,87321.0,BIKE LANE,,NO
371000,24265000,24262000,YES,25.0,27.0,27.0,YES,94759.0,BIKE LANE,,NO
372000,24262000,24257000,YES,25.0,0.0,6.0,YES,43648.0,BIKE LANE,,NO
373000,24257000,23929000,YES,25.0,0.0,24.0,YES,44002.0,BIKE LANE,,NO
374000,23929000,50078000,YES,25.0,1.0,9.0,YES,43635.0,BIKE LANE,,NO
374001,50078000,50079000,YES,25.0,0.0,5.0,YES,42468.0,BIKE LANE,,NO
374002,50079000,23875000,YES,25.0,0.0,0.0,YES,40084.0,BIKE LANE,,NO
375000,23875000,23856000,YES,25.0,0.0,26.0,YES,46139.0,BIKE LANE,,NO
376000,23856000,23854000,YES,25.0,0.0,26.0,YES,32950.0,BIKE LANE,,NO
376000,23856000,23854000,YES,25.0,0.0,26.0,YES,32950.0,BIKE LANE,,NO
377000,23854000,23853000,YES,25.0,0.0,16.0,NO,19054.0,BIKE LANE,,NO
377000,23854000,23853000,YES,25.0,0.0,16.0,NO,19054.0,BIKE LANE,,NO
378000,23853000,23851000,YES,25.0,0.0,24.0,NO,13508.0,BIKE LANE,,NO
378000,23853000,23851000,YES,25.0,0.0,24.0,NO,13508.0,BIKE LANE,,NO
379000,23851000,23847000,YES,25.0,0.0,0.0,NO,11945.0,BIKE LANE,,NO
379000,23851000,23847000,YES,25.0,0.0,0.0,NO,11945.0,BIKE LANE,,NO
380001,23847000,34186000,YES,25.0,0.0,,NO,9523.0,BIKE LANE,,NO
380001,23847000,34186000,YES,25.0,0.0,,NO,9523.0,BIKE LANE,,NO
380002,34186000,23791000,YES,25.0,0.0,,NO,6150.0,BIKE LANE,,NO
380002,34186000,23791000,YES,25.0,0.0,,NO,6150.0,BIKE LANE,,NO
381000,23791000,23790000,YES,25.0,0.0,13.0,NO,1279.0,BIKE LANE,,NO
381000,23791000,23790000,YES,25.0,0.0,13.0,NO,1279.0,BIKE LANE,,NO
382000,23790000,23789000,YES,25.0,0.0,26.0,NO,3800.0,BIKE LANE,,NO
382000,23790000,23789000,YES,25.0,0.0,26.0,NO,3800.0,BIKE LANE,,NO
383000,23789000,23786000,YES,25.0,0.0,30.0,NO,3800.0,BIKE LANE,,NO
383000,23789000,23786000,YES,25.0,0.0,30.0,NO,3800.0,BIKE LANE,,NO
384000,23786000,23785000,YES,25.0,0.0,12.0,NO,3800.0,BIKE LANE,,NO
384000,23786000,23785000,YES,25.0,0.0,12.0,NO,3800.0,BIKE LANE,,NO
386000,51419000,27601000,NO,25.0,0.0,10.0,NO,19191.0,,,
387000,27601000,27599000,YES,25.0,0.0,0.0,NO,38866.0,BIKE ROUTE,,YES
387000,27601000,27599000,YES,25.0,0.0,0.0,NO,38866.0,BIKE ROUTE,,YES
388000,27599000,27290000,YES,15.0,16.0,40.0,NO,75630.0,BIKE ROUTE,,YES
388000,27599000,27290000,YES,15.0,16.0,40.0,NO,75630.0,BIKE ROUTE,,YES
389000,27290000,27288000,YES,15.0,30.0,47.0,NO,77594.0,BIKE ROUTE,,YES
389000,27290000,27288000,YES,15.0,30.0,47.0,NO,77594.0,BIKE ROUTE,,YES
390000,27288000,27282000,YES,15.0,8.0,29.0,NO,67978.0,BIKE ROUTE,,YES
390000,27288000,27282000,YES,15.0,8.0,29.0,NO,67978.0,BIKE ROUTE,,YES
391000,27282000,27278000,YES,25.0,0.0,38.0,NO,65218.0,BIKE ROUTE,,YES
391000,27282000,27278000,YES,25.0,0.0,38.0,NO,65218.0,BIKE ROUTE,,YES
392000,27278000,27277000,YES,25.0,0.0,0.0,NO,49182.0,BIKE ROUTE,,YES
392000,27278000,27277000,YES,25.0,0.0,0.0,NO,49182.0,BIKE ROUTE,,YES
393000,27277000,27258000,YES,25.0,0.0,0.0,NO,44115.0,BIKE ROUTE,,YES
393000,27277000,27258000,YES,25.0,0.0,0.0,NO,44115.0,BIKE ROUTE,,YES
394000,27258000,27257000,YES,25.0,0.0,0.0,NO,34669.0,BIKE ROUTE,,NO
394000,27258000,27257000,YES,25.0,0.0,0.0,NO,34669.0,BIKE ROUTE,,NO
395000,27153000,27150000,NO,25.0,6.0,0.0,NO,41425.0,,,
396000,27150000,27144000,NO,25.0,14.0,0.0,NO,53335.0,,,
397000,27144000,27142000,NO,25.0,1.0,0.0,NO,54834.0,,,
398000,27142000,27105000,NO,25.0,0.0,0.0,NO,58144.0,,,
399000,27105000,27103000,NO,25.0,0.0,59.0,NO,42409.0,,,
400000,27103000,27102000,NO,25.0,0.0,45.0,NO,34874.0,,,
401000,27102000,27092000,NO,25.0,0.0,0.0,NO,25520.0,,,
402000,27092000,27091000,NO,25.0,0.0,0.0,YES,16744.0,,,
403000,27091000,27040000,NO,25.0,0.0,0.0,YES,17124.0,,,
404000,24429000,24327000,YES,25.0,9.0,8.0,YES,152966.0,BIKE LANE,,NO
405000,24327000,24311000,YES,25.0,25.0,23.0,YES,150166.0,BIKE LANE,,NO
406000,24311000,24310000,YES,25.0,11.0,9.0,YES,133382.0,BIKE LANE,,NO
407000,24310000,24302000,YES,25.0,15.0,12.0,YES,124377.0,BIKE LANE,,NO
408000,24302000,24299000,YES,25.0,11.0,10.0,YES,116609.0,BIKE LANE,,NO
409000,24299000,24298000,YES,25.0,13.0,10.0,YES,98449.0,BIKE LANE,,NO
410000,24298000,24273000,YES,25.0,14.0,11.0,YES,53761.0,BIKE LANE,,NO
411000,24273000,24272000,YES,25.0,16.0,11.0,YES,50527.0,BIKE LANE,,NO
412000,24272000,24267000,YES,25.0,0.0,9.0,YES,42207.0,BIKE LANE,,NO
413000,24267000,24266000,YES,25.0,0.0,12.0,YES,32697.0,BIKE LANE,,NO
414000,24266000,24201000,YES,25.0,0.0,7.0,YES,34653.0,BIKE LANE,,NO
415000,24201000,50080000,YES,25.0,0.0,0.0,YES,34653.0,BIKE LANE,,NO
415001,50080000,50081000,YES,25.0,0.0,14.0,YES,34232.0,BIKE LANE,,NO
415002,50081000,24199000,YES,25.0,0.0,5.0,YES,35682.0,BIKE LANE,,NO
416000,24199000,23872000,YES,25.0,21.0,32.0,YES,45481.0,BIKE LANE,GREEN PAINT,NO
417000,23872000,23871000,YES,25.0,28.0,39.0,YES,37619.0,BIKE LANE,,NO
417000,23872000,23871000,YES,25.0,28.0,39.0,YES,37619.0,BIKE LANE,,NO
418000,23871000,33620000,NO,25.0,1.0,0.0,NO,27519.0,,,
419000,23848000,23846000,NO,25.0,0.0,25.0,NO,32808.0,,,
420000,23846000,23844000,NO,25.0,0.0,17.0,NO,34106.0,,,
421000,23844000,23843000,NO,25.0,0.0,0.0,NO,28442.0,,,
422000,51418000,27608000,NO,25.0,0.0,0.0,NO,24258.0,,,
423000,27608000,27606000,NO,25.0,0.0,0.0,NO,33271.0,,,
424000,27606000,27291000,NO,15.0,11.0,39.0,NO,78992.0,,,
425000,27291000,27289000,NO,15.0,30.0,52.0,NO,82201.0,,,
426000,27289000,27283000,NO,15.0,4.0,30.0,NO,71790.0,,,
427000,27283000,27281000,NO,15.0,0.0,0.0,NO,71519.0,,,
428000,27281000,27280000,NO,25.0,0.0,0.0,NO,45523.0,,,
429000,27280000,27279000,NO,25.0,0.0,0.0,NO,45929.0,,,
430000,27252000,27156000,NO,25.0,0.0,,NO,26272.0,,,
431000,27156000,27154000,NO,25.0,35.0,31.0,NO,46423.0,,,
432000,27154000,27147000,NO,25.0,44.0,36.0,NO,52287.0,,,
433000,27147000,27145000,NO,25.0,0.0,0.0,NO,54395.0,,,
434000,27145000,27109000,NO,25.0,0.0,27.0,NO,56555.0,,,
435000,27109000,27106000,NO,25.0,0.0,0.0,NO,47257.0,,,
436000,27106000,27107000,NO,25.0,0.0,0.0,NO,38928.0,,,
437000,27107000,27097000,NO,25.0,0.0,0.0,NO,17311.0,,,
438000,27097000,27089000,NO,25.0,0.0,0.0,NO,17920.0,,,
439000,27089000,27041000,NO,25.0,0.0,0.0,NO,12441.0,,,
440000,27041000,27088000,NO,25.0,0.0,22.0,NO,12662.0,,,
441000,27088000,22981000,NO,25.0,0.0,0.0,NO,12441.0,,,
442000,22981000,22980000,NO,25.0,0.0,0.0,NO,7090.0,,,
443000,22980000,33573000,NO,25.0,0.0,0.0,YES,2740.0,,,
444101,33573000,33574000,NO,25.0,0.0,,NO,2740.0,,,
444102,33574000,33576000,NO,25.0,0.0,,NO,2740.0,,,
444201,33573000,33575000,NO,25.0,0.0,0.0,NO,2740.0,,,
444202,33575000,33576000,NO,25.0,0.0,0.0,NO,2957.0,,,
445000,33576000,32887000,NO,25.0,0.0,0.0,YES,4886.0,,,
446000,30745000,24416000,NO,25.0,29.0,23.0,YES,197896.0,,,
447000,24416000,24313000,NO,25.0,20.0,16.0,YES,161428.0,,,
448000,24313000,24312000,NO,25.0,15.0,12.0,YES,150709.0,,,
449000,24312000,24306000,NO,25.0,18.0,15.0,YES,143067.0,,,
450000,24306000,24305000,NO,25.0,14.0,12.0,YES,144097.0,,,
451000,24305000,24297000,NO,25.0,14.0,13.0,YES,101763.0,,,
452000,24297000,24296000,NO,25.0,10.0,7.0,YES,73049.0,,,
453000,24296000,24246000,NO,25.0,14.0,14.0,YES,76345.0,,,
454000,24246000,24231000,NO,25.0,15.0,13.0,YES,71464.0,,,
455000,24231000,24212000,NO,25.0,17.0,12.0,YES,59163.0,,,
456000,24212000,24209000,NO,25.0,18.0,15.0,YES,60399.0,,,
457000,24209000,24203000,NO,25.0,26.0,28.0,YES,64040.0,,,
458000,24203000,24198000,NO,25.0,19.0,9.0,YES,53218.0,,,
459000,24198000,23881000,NO,25.0,45.0,46.0,YES,63446.0,,,
460000,23881000,33614000,NO,25.0,0.0,10.0,YES,49883.0,,,
461000,51417000,27609000,NO,25.0,0.0,0.0,NO,27046.0,,,
462000,27609000,27607000,NO,25.0,0.0,0.0,NO,38684.0,,,
463000,27607000,27303000,NO,25.0,11.0,41.0,NO,87378.0,,,
464000,27303000,27301000,NO,25.0,14.0,35.0,NO,101608.0,,,
465000,27301000,27295000,NO,25.0,5.0,34.0,NO,87047.0,,,
466000,27295000,27293000,NO,25.0,0.0,0.0,NO,72754.0,,,
467000,27293000,27292000,NO,25.0,0.0,0.0,NO,52189.0,,,
468000,27292000,27262000,NO,25.0,0.0,0.0,NO,53425.0,,,
469000,27262000,27259000,YES,25.0,0.0,0.0,NO,35239.0,BIKE LANE,,NO
469000,27262000,27259000,YES,25.0,0.0,0.0,NO,35239.0,BIKE LANE,,NO
470000,27157000,27155000,NO,25.0,7.0,0.0,NO,36937.0,,,
471000,27155000,27148000,NO,25.0,4.0,0.0,NO,48833.0,,,
472000,27148000,27146000,NO,25.0,0.0,0.0,NO,50209.0,,,
473000,27146000,27110000,NO,25.0,0.0,0.0,NO,53228.0,,,
474000,27110000,27108000,NO,25.0,0.0,0.0,NO,42505.0,,,
475000,27108000,27100000,NO,25.0,0.0,0.0,NO,34664.0,,,
476000,27100000,27098000,NO,25.0,0.0,40.0,NO,17246.0,,,
477000,27098000,27094000,NO,25.0,0.0,0.0,NO,9542.0,,,
478000,27094000,22982000,NO,25.0,0.0,0.0,NO,4489.0,,,
479000,22982000,22983000,NO,25.0,0.0,0.0,NO,3266.0,,,
480000,30746000,24424000,YES,30.0,7.0,5.0,YES,190689.0,BIKE ROUTE,,YES
481000,24424000,24423000,YES,30.0,11.0,13.0,YES,192846.0,BIKE ROUTE,,YES
482000,24423000,24415000,YES,30.0,5.0,0.0,YES,182562.0,BIKE ROUTE,,YES
483000,24415000,24414000,YES,30.0,14.0,7.0,YES,195188.0,BIKE ROUTE,,YES
484000,24414000,24413000,YES,30.0,13.0,12.0,YES,154749.0,BIKE ROUTE,,YES
485000,24413000,24412000,YES,30.0,17.0,11.0,YES,141912.0,BIKE ROUTE,,YES
486000,24412000,24248000,YES,30.0,18.0,16.0,YES,128581.0,BIKE ROUTE,,YES
487000,24248000,24233000,NO,30.0,34.0,36.0,YES,108338.0,,,
488000,24233000,24232000,NO,30.0,20.0,17.0,YES,71951.0,,,
489000,24232000,24206000,NO,30.0,17.0,15.0,YES,70912.0,,,
490000,24206000,24192000,NO,30.0,25.0,37.0,YES,73807.0,,,
491000,24192000,24190000,NO,25.0,0.0,32.0,YES,71338.0,,,
492000,51416000,27612000,NO,25.0,0.0,6.0,NO,25758.0,,,
493000,27612000,27610000,NO,25.0,0.0,0.0,NO,31905.0,,,
494000,27610000,27305000,NO,25.0,11.0,31.0,NO,77772.0,,,
495000,27305000,27302000,NO,25.0,27.0,41.0,NO,77772.0,,,
496000,27302000,27296000,NO,25.0,1.0,25.0,NO,67436.0,,,
497000,27296000,27294000,NO,25.0,0.0,0.0,NO,64860.0,,,
498000,27294000,27264000,NO,25.0,0.0,0.0,NO,45711.0,,,
499000,27264000,27263000,NO,25.0,0.0,0.0,NO,47692.0,,,
500000,27172000,27170000,NO,25.0,1.0,0.0,NO,32192.0,,,
501000,27170000,27160000,NO,25.0,2.0,0.0,NO,42761.0,,,
502000,27160000,27158000,NO,25.0,0.0,0.0,NO,37662.0,,,
503000,27158000,27128000,NO,25.0,0.0,0.0,NO,38479.0,,,
504000,27128000,27126000,NO,25.0,0.0,0.0,NO,38304.0,,,
505000,27126000,27125000,NO,25.0,0.0,40.0,NO,26838.0,,,
506000,27125000,27113000,NO,25.0,0.0,0.0,NO,9010.0,,,
507000,27113000,27099000,NO,25.0,0.0,0.0,NO,5689.0,,,
508000,30747000,24421000,YES,25.0,39.0,35.0,NO,156829.0,BIKE ROUTE,,NO
508000,30747000,24421000,YES,25.0,39.0,35.0,NO,156829.0,BIKE LANE,,NO
509000,24421000,24363000,YES,25.0,9.0,7.0,NO,132240.0,BIKE LANE,,NO
509000,24421000,24363000,YES,25.0,9.0,7.0,NO,132240.0,BIKE LANE,,NO
510000,24363000,24355000,YES,25.0,9.0,8.0,NO,121230.0,BIKE LANE,,NO
510000,24363000,24355000,YES,25.0,9.0,8.0,NO,121230.0,BIKE LANE,,NO
511000,24355000,24353000,YES,25.0,12.0,10.0,NO,114519.0,BIKE LANE,,NO
511000,24355000,24353000,YES,25.0,12.0,10.0,NO,114519.0,BIKE LANE,,NO
512000,24353000,24350000,YES,25.0,12.0,9.0,NO,116318.0,BIKE LANE,,NO
512000,24353000,24350000,YES,25.0,12.0,9.0,NO,116318.0,BIKE LANE,,NO
513000,24350000,24249000,YES,25.0,19.0,15.0,NO,90884.0,BIKE LANE,,NO
513000,24350000,24249000,YES,25.0,19.0,15.0,NO,90884.0,BIKE LANE,,NO
514000,24249000,24238000,YES,25.0,8.0,8.0,NO,80482.0,BIKE LANE,,NO
514000,24249000,24238000,YES,25.0,8.0,8.0,NO,80482.0,BIKE LANE,,NO
515000,24238000,24229000,YES,25.0,32.0,30.0,NO,79355.0,BIKE LANE,,NO
515000,24238000,24229000,YES,25.0,32.0,30.0,NO,79355.0,BIKE LANE,,NO
516000,24229000,24216000,YES,25.0,0.0,30.0,NO,62710.0,BIKE LANE,,NO
516000,24229000,24216000,YES,25.0,0.0,30.0,NO,62710.0,BIKE LANE,GREEN PAINT,NO
517000,24216000,28084000,NO,25.0,0.0,0.0,NO,57255.0,,,
519000,51415000,27613000,NO,25.0,0.0,0.0,NO,19726.0,,,
520000,27613000,27611000,NO,15.0,0.0,31.0,NO,35002.0,,,
521000,27611000,27306000,NO,15.0,1.0,30.0,NO,81273.0,,,
522000,27306000,27304000,NO,15.0,0.0,30.0,NO,72963.0,,,
523000,27304000,27299000,NO,25.0,5.0,34.0,NO,62969.0,,,
524000,27299000,27297000,NO,25.0,0.0,36.0,NO,61289.0,,,
525000,27297000,27267000,NO,25.0,0.0,43.0,NO,37683.0,,,
526000,27267000,27266000,NO,25.0,0.0,0.0,NO,44399.0,,,
527000,27175000,27171000,NO,25.0,1.0,38.0,NO,32461.0,,,
528000,27171000,27161000,NO,25.0,0.0,0.0,NO,41691.0,,,
529000,27161000,27159000,NO,25.0,0.0,0.0,NO,33091.0,,,
530000,27159000,27130000,NO,15.0,0.0,0.0,NO,30951.0,,,
531000,27130000,27129000,NO,15.0,0.0,0.0,NO,23677.0,,,
532000,27129000,27127000,NO,25.0,0.0,0.0,NO,15669.0,,,
533000,27116000,27111000,NO,25.0,0.0,0.0,NO,6924.0,,,
534000,27112000,32884000,NO,25.0,0.0,0.0,NO,5742.0,,,
535000,32884000,27095000,NO,25.0,,,,,,,
536000,27095000,32885000,NO,25.0,0.0,0.0,NO,5389.0,,,
537000,32885000,32887000,NO,25.0,0.0,28.0,NO,5144.0,,,
538000,50557000,22968000,NO,25.0,0.0,22.0,NO,9282.0,,,
539000,22968000,22988000,NO,25.0,0.0,0.0,NO,9282.0,,,
540000,30749000,24389000,NO,25.0,23.0,21.0,NO,141039.0,,,
541000,24389000,24388000,NO,25.0,19.0,14.0,NO,131676.0,,,
542000,24358000,24354000,NO,25.0,0.0,24.0,NO,133194.0,,,
543000,24354000,24348000,NO,25.0,0.0,14.0,NO,99429.0,,,
544000,24348000,24347000,NO,25.0,0.0,28.0,NO,102326.0,,,
545000,24347000,24243000,NO,25.0,0.0,10.0,NO,65674.0,,,
546000,24243000,24236000,NO,25.0,0.0,11.0,NO,56803.0,,,
547000,24236000,24237000,NO,25.0,0.0,24.0,NO,56803.0,,,
548101,24216000,24228000,YES,25.0,0.0,,NO,55768.0,BIKE LANE,GREEN PAINT,YES
548101,24216000,24228000,YES,25.0,0.0,,NO,55768.0,BIKE LANE,GREEN PAINT,NO
548101,24216000,24228000,YES,25.0,0.0,,NO,55768.0,BIKE LANE,GREEN PAINT,NO
548101,24216000,24228000,YES,25.0,0.0,,NO,55768.0,BIKE LANE,GREEN-BACKED SHARROWS,YES
548201,24216000,24228000,YES,25.0,0.0,62.0,NO,61654.0,BIKE LANE,GREEN PAINT,YES
548201,24216000,24228000,YES,25.0,0.0,62.0,NO,61654.0,BIKE LANE,GREEN PAINT,NO
548201,24216000,24228000,YES,25.0,0.0,62.0,NO,61654.0,BIKE LANE,GREEN PAINT,NO
548201,24216000,24228000,YES,25.0,0.0,62.0,NO,61654.0,BIKE LANE,GREEN-BACKED SHARROWS,YES
549101,24228000,33029000,YES,25.0,0.0,,NO,47891.0,BIKE LANE,GREEN PAINT,NO
549102,33029000,24349000,YES,25.0,0.0,,NO,65175.0,BIKE LANE,GREEN PAINT,NO
549201,24228000,33030000,YES,25.0,0.0,16.0,NO,51201.0,BIKE LANE,GREEN PAINT,NO
549202,33030000,33028000,YES,25.0,0.0,6.0,NO,47891.0,BIKE LANE,GREEN PAINT,NO
549203,33028000,24349000,YES,25.0,0.0,16.0,NO,65175.0,BIKE LANE,GREEN-BACKED SHARROWS,YES
550101,24349000,24241000,NO,25.0,10.0,,NO,95176.0,,,
550201,24349000,24241000,NO,25.0,0.0,86.0,NO,95176.0,,,
551101,24241000,52256000,NO,25.0,0.0,0.0,NO,77404.0,,,
551102,52256000,33027000,NO,25.0,0.0,0.0,NO,67721.0,,,
551201,24241000,33027000,NO,25.0,0.0,,NO,87159.0,,,
552000,51487000,27622000,NO,25.0,0.0,20.0,NO,18935.0,,,
553000,27622000,27621000,NO,25.0,0.0,0.0,NO,28849.0,,,
554000,27621000,27485000,NO,25.0,0.0,41.0,NO,73204.0,,,
555000,27485000,27480000,NO,25.0,0.0,49.0,NO,70135.0,,,
556000,27480000,27476000,NO,25.0,1.0,40.0,NO,61444.0,,,
557000,27476000,27473000,NO,25.0,0.0,0.0,NO,62667.0,,,
558000,27473000,27448000,NO,15.0,0.0,0.0,NO,34019.0,,,
559000,27448000,27447000,NO,25.0,0.0,0.0,NO,36972.0,,,
560000,27261000,27174000,NO,15.0,0.0,0.0,NO,16312.0,,,
