gid,cnn_sgmt_pkey,street_name,street_type,full_street_name,street_layer,class_code,duel_car_way_yn,gis_length_miles,duel_car_way_id,corrected_length_miles,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,shape_length,sgmt_trnsprtn_pkey,daily_ride_qrt,daily_ride_eght,speed_avg_mta
1927,13550000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.030604204,0,0.030604192,26652000,26656000,62.5088492,13843,50131,8426,
1928,13551000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.064020842,0,0.06402085,26656000,26655000,130.7632553,13844,38028,5527,
1929,13552000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.067129899,0,0.067129911,26655000,26662000,137.1152576,13845,36659,3718,
1930,13553000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.065062086,0,0.065062092,26662000,26661000,132.8933528,13846,34278,8138,
1931,13554000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.065056691,0,0.065056702,26661000,26666000,132.8839847,13847,34205,7609,
1932,13555000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.065102561,0,0.065102565,26666000,26665000,132.9793341,13848,46356,7609,
1933,13556000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.03255212,0,0.032552122,26665000,26745000,66.49200234,13849,47985,7607,
1934,13557000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.032451169,0,0.032451176,26745000,26744000,66.28620803,13850,46228,6407,
1935,13558000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.032655215,0,0.032655211,26744000,26749000,66.70341711,13851,44952,12793,
1936,13559000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.029568016,0,0.029567996,26749000,26748000,60.39773095,13852,43255,19168,
1937,13560000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.035652215,0,0.035652237,26748000,26753000,72.82617845,13853,38106,20539,
1938,13561000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.032456893,0,0.032456889,26753000,26752000,66.29953205,13854,39176,20539,
1855,13562000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.068130156,0,0.068130171,26776000,26778000,139.174069,13855,34015,4294,
1856,13563000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.065230039,0,0.065230022,26778000,26777000,133.2515023,13856,22516,2378,
1857,13564000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.065084877,0,0.065084886,26777000,26780000,132.9566231,13857,5027,1582,
1858,13565000,WEBSTER,ST,WEBSTER ST,STREETS,5,NO,0.035090126,0,0.035090137,26780000,26795000,71.68346259,13858,5027,864,
1859,13570000,WELSH,ST,WELSH ST,STREETS,5,NO,0.094732173,0,0.094732191,23836000,23833000,193.0636362,13859,66135,14472,
1860,13571000,WELSH,ST,WELSH ST,STREETS,5,NO,0.058697696,0,0.058697701,23833000,50011000,119.624327,13860,69209,14442,
1861,13572000,WELSH,ST,WELSH ST,STREETS,5,NO,0.058948873,0,0.058948838,50012000,23888000,120.1368725,13861,49454,8604,
1862,13573000,WENTWORTH,PL,WENTWORTH PL,STREETS,5,NO,0.061423984,0,0.061423972,24780000,24779000,125.4616808,13862,169617,59989,
1863,13574000,WEST CLAY,ST,WEST CLAY ST,STREETS,5,NO,0.121657384,0,0.121657399,27651000,27660000,247.5027372,13863,10168,1714,
1864,13575000,WEST POINT,RD,WEST POINT RD,STREETS,5,NO,0.052180823,0,0.052180804,20170000,50758000,106.0833949,13864,11892,5002,
67,13576001,WEST POINT,RD,WEST POINT RD,STREETS,5,NO,0.105912516,0,0.105912516,54225000,20170000,215.5549544,15448,,,
1865,13577101,WEST PORTAL,AVE,WEST PORTAL AVE,STREETS,5,NO,0.104172789,0,0.104172795,22928000,22927000,212.2964054,13866,13058,6713,
1866,13577201,WEST PORTAL,AVE,WEST PORTAL AVE,STREETS,5,NO,0.103480904,0,0.103480936,22928000,22927000,210.8871215,13867,13058,6713,
1867,13578101,WEST PORTAL,AVE,WEST PORTAL AVE,STREETS,5,YES,0.166308172,496,0.083260566,22927000,22926000,338.8068523,13868,17079,7648,
1868,13578201,WEST PORTAL,AVE,WEST PORTAL AVE,STREETS,5,YES,0.166734082,496,0.083260566,22927000,22926000,339.6739654,13869,17079,7648,
1869,13579101,WEST PORTAL,AVE,WEST PORTAL AVE,STREETS,5,YES,0.127526676,497,0.064147979,22926000,22940000,259.8289022,13870,11154,2332,
1870,13579201,WEST PORTAL,AVE,WEST PORTAL AVE,STREETS,5,YES,0.12906519,497,0.064147979,22926000,22940000,262.9666401,13871,14469,2332,
1871,13580101,WEST PORTAL,AVE,WEST PORTAL AVE,STREETS,5,YES,0.141816567,498,0.071079591,22940000,23141000,289.2701956,13872,18029,5025,
1872,13580201,WEST PORTAL,AVE,WEST PORTAL AVE,STREETS,5,YES,0.142501789,498,0.071079591,22940000,23141000,290.6706448,13873,24646,5025,
1873,13581000,WEST VIEW,AVE,WEST VIEW AVE,STREETS,5,NO,0.111770613,0,0.111770634,20976000,50927000,227.1761524,13874,20120,1229,
1874,13582000,WESTBROOK,CT,WESTBROOK CT,STREETS,5,NO,0.079073387,0,0.079073372,50780000,20189000,160.7512898,13875,15826,3048,
1875,13583000,WESTGATE,DR,WESTGATE DR,STREETS,5,NO,0.110406979,0,0.110406995,22755000,22768000,224.9530114,13876,1550,88,
1876,13584000,WESTGATE,DR,WESTGATE DR,STREETS,5,NO,0.112001318,0,0.112001314,22768000,22760000,228.4480031,13877,4847,71,
1877,13585000,WESTGATE,DR,WESTGATE DR,STREETS,5,NO,0.066842067,0,0.066842081,22760000,22758000,136.4054919,13878,4784,1335,
1878,13586000,WESTGATE,DR,WESTGATE DR,STREETS,5,NO,0.055190074,0,0.055190063,22758000,22763000,112.4411012,13879,4668,1335,
1879,13587000,WESTMOORLAND,DR,WESTMOORLAND DR,STREETS,5,NO,0.076480061,0,0.076480047,23306000,23305000,156.0957292,13880,16969,0,
1880,13588000,WESTWOOD,DR,WESTWOOD DR,STREETS,5,NO,0.061612721,0,0.061612702,22627000,22631000,125.3987525,13881,4847,47,
1881,13589000,WESTWOOD,DR,WESTWOOD DR,STREETS,5,NO,0.097436932,0,0.097436989,22631000,22636000,198.8437127,13882,7610,0,
1882,13590000,WESTWOOD,DR,WESTWOOD DR,STREETS,5,NO,0.113740491,0,0.113740484,22636000,22637000,232.0845438,13883,20048,757,
1883,13591000,WESTWOOD,DR,WESTWOOD DR,STREETS,5,NO,0.045478155,0,0.045478176,22637000,22634000,92.51160677,13884,19954,757,
1884,13592000,WETMORE,ST,WETMORE ST,STREETS,5,NO,0.030756967,0,0.030756959,50244000,25075000,62.82100238,13885,114392,22908,
1885,13593000,WETMORE,ST,WETMORE ST,STREETS,5,NO,0.061748472,0,0.06174848,25075000,25097000,126.1224105,13886,127303,22908,
1886,13594000,WHEAT,ST,WHEAT ST,STREETS,5,NO,0.058600038,0,0.058600056,20575000,20570000,119.5486547,13887,35933,22131,
1887,13596000,WHEELER,AVE,WHEELER AVE,STREETS,5,NO,0.108279483,0,0.108279484,33205000,20285000,220.8694586,13888,48772,19979,
1888,13597000,WHEELER,AVE,WHEELER AVE,STREETS,5,NO,0.068323533,0,0.068323536,20285000,20284000,139.3646742,13889,48662,5651,
1889,13598000,WHEELER,AVE,WHEELER AVE,STREETS,5,NO,0.064734887,0,0.064734899,20284000,50836000,132.0430124,13890,37081,162,
1890,13599000,WHIPPLE,AVE,WHIPPLE AVE,STREETS,5,NO,0.035656836,0,0.035656812,21540000,21539000,72.60575171,13891,31198,16244,
1891,13600000,WHIPPLE,AVE,WHIPPLE AVE,STREETS,5,NO,0.050166103,0,0.050166107,21539000,21543000,102.1497062,13892,31198,11321,
1892,13601000,WHIPPLE,AVE,WHIPPLE AVE,STREETS,5,NO,0.051914797,0,0.051914836,21543000,21542000,105.7251971,13893,31198,11321,
1893,13602000,WHIPPLE,AVE,WHIPPLE AVE,STREETS,5,NO,0.05640023,0,0.056400215,21542000,21568000,114.8456069,13894,22444,0,
1814,13605000,WHITE,ST,WHITE ST,STREETS,5,NO,0.04394677,0,0.043946784,25313000,50198000,89.76617823,13895,54457,11030,
1815,13606000,WHITFIELD,CT,WHITFIELD CT,STREETS,5,NO,0.025888995,0,0.025888988,20128000,50765000,52.65988337,13896,12924,1605,
1816,13607000,WHITING,ST,WHITING ST,STREETS,5,NO,0.030001767,0,0.030001738,33845000,50121000,61.04298097,13897,18879,943,
1817,13608000,WHITNEY,ST,WHITNEY ST,STREETS,5,NO,0.162334255,0,0.162334263,21877000,21878000,331.3610269,13898,43051,8139,21
1818,13609000,WHITNEY,ST,WHITNEY ST,STREETS,5,NO,0.062939579,0,0.062939526,21879000,21871000,128.3587408,13899,44715,2525,
1819,13610000,WHITNEY,ST,WHITNEY ST,STREETS,5,NO,0.119377621,0,0.119377686,21871000,21869000,243.5707413,13900,69416,3004,
1820,13611000,WHITNEY YOUNG,CIR,WHITNEY YOUNG CIR,STREETS,5,NO,0.021521487,0,0.021521488,20200000,28177000,43.91306366,13901,18321,1028,
1821,13612000,WHITNEY YOUNG,CIR,WHITNEY YOUNG CIR,STREETS,5,NO,0.036699901,0,0.036699947,28177000,28166000,74.89465199,13902,20943,367,
1822,13613000,WHITNEY YOUNG,CIR,WHITNEY YOUNG CIR,STREETS,5,NO,0.043472374,0,0.043472351,28166000,28152000,88.5760643,13903,23570,946,
1823,13614000,WHITNEY YOUNG,CIR,WHITNEY YOUNG CIR,STREETS,5,NO,0.034071422,0,0.034071414,28152000,28150000,69.41432809,13904,12275,2824,
1824,13615000,WHITNEY YOUNG,CIR,WHITNEY YOUNG CIR,STREETS,5,NO,0.061381352,0,0.061381369,28150000,28222000,125.2690886,13905,15749,5700,
1825,13616000,WHITNEY YOUNG,CIR,WHITNEY YOUNG CIR,STREETS,5,NO,0.022130392,0,0.022130378,28222000,28223000,45.15712302,13906,15817,5121,
1826,13617000,WHITNEY YOUNG,CIR,WHITNEY YOUNG CIR,STREETS,5,NO,0.021663517,0,0.021663525,28223000,33204000,44.18689122,13907,15637,6070,
1827,13618000,WHITNEY YOUNG,CIR,WHITNEY YOUNG CIR,STREETS,5,NO,0.067076331,0,0.067076323,33204000,33143000,136.4046049,13908,19151,7338,
1828,13619000,WHITNEY YOUNG,CIR,WHITNEY YOUNG CIR,STREETS,5,NO,0.06890366,0,0.068903661,33143000,20188000,140.1568441,13909,19081,5358,
1829,13620000,WHITTIER,ST,WHITTIER ST,STREETS,5,NO,0.049268201,0,0.049268171,21541000,21538000,100.4631857,13910,26021,14522,
1830,13621000,WHITTIER,ST,WHITTIER ST,STREETS,5,NO,0.017119449,0,0.017119455,21538000,21537000,34.90819961,13911,26021,10126,
1831,13622000,WHITTIER,ST,WHITTIER ST,STREETS,5,NO,0.031288143,0,0.031288136,21537000,21500000,63.79925309,13912,26021,10126,
1832,13623000,WHITTIER,ST,WHITTIER ST,STREETS,5,NO,0.091916935,0,0.091916972,21500000,51019000,187.4246,13913,26021,6925,
1833,13624000,WIESE,ST,WIESE ST,STREETS,5,NO,0.112201601,0,0.112201573,24179000,24180000,229.1053711,13914,122691,76126,
1834,13625000,WILDE,AVE,WILDE AVE,STREETS,5,NO,0.016775536,0,0.016775581,20555000,20554000,34.10283978,13915,35783,7328,
1835,13626000,WILDE,AVE,WILDE AVE,STREETS,5,NO,0.056818274,0,0.056818251,20554000,20303000,115.5044937,13916,37855,14115,
1836,13627000,WILDE,AVE,WILDE AVE,STREETS,5,NO,0.056859728,0,0.056859728,20303000,20304000,115.5883683,13917,37968,14115,
1837,13628000,WILDE,AVE,WILDE AVE,STREETS,5,NO,0.192035841,0,0.192035843,20579000,20591000,390.510194,13918,40500,4101,
1838,13629000,WILDE,AVE,WILDE AVE,STREETS,5,NO,0.113688282,0,0.113688272,20591000,20838000,231.1271406,13919,4533,359,
1839,13630000,WILDE,AVE,WILDE AVE,STREETS,5,NO,0.057000126,0,0.057000147,20838000,33335000,115.881311,13920,4200,1797,
1840,13631000,WILDER,ST,WILDER ST,STREETS,5,NO,0.0704143,0,0.070414307,21927000,21928000,143.1580075,13921,44245,19567,
1841,13632000,WILDER,ST,WILDER ST,STREETS,5,NO,0.062867753,0,0.062867777,21928000,21941000,127.8156841,13922,32776,23125,
1842,13633000,WILDWOOD,WAY,WILDWOOD WAY,STREETS,5,NO,0.027431781,0,0.02743176,50611000,22623000,55.75095165,13923,15114,0,
1843,13634000,WILDWOOD,WAY,WILDWOOD WAY,STREETS,5,NO,0.046267877,0,0.046267868,22623000,22625000,94.03241992,13924,9577,0,
1844,13635000,WILDWOOD,WAY,WILDWOOD WAY,STREETS,5,NO,0.045100664,0,0.045100667,22625000,32969000,91.66022838,13925,7070,0,
1845,13636000,WILDWOOD,WAY,WILDWOOD WAY,STREETS,5,NO,0.045372818,0,0.045372856,32969000,22636000,92.21333707,13926,7847,0,
1846,13637000,WILDWOOD,WAY,WILDWOOD WAY,STREETS,5,NO,0.04622403,0,0.046223994,22636000,22635000,93.94330252,13927,2857,0,
1847,13638000,WILDWOOD,WAY,WILDWOOD WAY,STREETS,5,NO,0.048656127,0,0.048656135,22635000,22659000,98.88808704,13928,2903,0,
1848,13639000,WILDWOOD,WAY,WILDWOOD WAY,STREETS,5,NO,0.067787683,0,0.067787692,22659000,50615000,137.7991585,13929,2883,0,
1849,13641000,WILLARD,ST,WILLARD ST,STREETS,5,NO,0.065136498,0,0.065136499,26431000,26309000,132.9917128,13930,45477,17450,
1850,13642000,WILLARD,ST,WILLARD ST,STREETS,5,NO,0.064398625,0,0.06439864,26309000,26308000,131.4835426,13931,42975,15853,
1851,13643000,WILLARD,ST,WILLARD ST,STREETS,5,NO,0.02757457,0,0.027574533,26308000,32915000,56.30351723,13932,41717,12172,
1852,13644000,WILLARD,ST,WILLARD ST,STREETS,5,NO,0.086316552,0,0.086316567,32915000,26306000,176.2401766,13933,39973,10580,
1853,13645000,WILLARD,ST,WILLARD ST,STREETS,5,NO,0.056316976,0,0.056316994,26306000,32916000,114.9594945,13934,26705,5270,
1854,13646000,WILLARD,ST,WILLARD ST NORTH,STREETS,5,NO,0.054432298,0,0.054432277,27208000,27207000,111.1468674,13935,61297,7567,
1770,13647000,WILLARD,ST,WILLARD ST NORTH,STREETS,5,NO,0.04030047,0,0.04030049,27207000,27205000,82.29548621,13936,27112,7567,
1771,13648000,WILLARD,ST,WILLARD ST NORTH,STREETS,5,NO,0.028372465,0,0.028372465,27205000,27203000,57.93754956,13937,27112,7567,
1772,13649000,WILLARD,ST,WILLARD ST NORTH,STREETS,5,NO,0.065359184,0,0.065359206,27203000,27202000,133.4645087,13938,32313,15137,
1773,13650000,WILLARD,ST,WILLARD ST NORTH,STREETS,5,NO,0.064866081,0,0.064866072,27202000,27199000,132.4559353,13939,33713,14007,
1774,13651000,WILLIAMS,AVE,WILLIAMS AVE,STREETS,5,NO,0.053073353,0,0.053073341,20504000,20511000,107.8772572,13940,32141,21167,
1775,13652000,WILLIAMS,AVE,WILLIAMS AVE,STREETS,5,NO,0.049948826,0,0.049948846,20511000,20510000,101.5292343,13941,32141,22161,
1776,13653000,WILLIAMS,AVE,WILLIAMS AVE,STREETS,5,NO,0.02262012,0,0.022620144,20510000,20524000,45.97918382,13942,30391,9602,
1777,13654000,WILLIAMS,AVE,WILLIAMS AVE,STREETS,5,NO,0.027330851,0,0.027330819,20524000,20525000,55.55458262,13943,26884,5696,
1778,13655000,WILLIAMS,AVE,WILLIAMS AVE,STREETS,5,NO,0.057442673,0,0.057442698,20525000,20535000,116.7621266,13944,26555,1961,
1779,13656000,WILLIAMS,AVE,WILLIAMS AVE,STREETS,5,NO,0.042708425,0,0.042708434,20535000,20537000,86.81237892,13945,27760,1961,
1780,13657000,WILLIAMS,AVE,WILLIAMS AVE,STREETS,5,NO,0.011869169,0,0.011869154,20537000,20539000,24.12619353,13946,11914,967,
1781,13658000,WILLIAMS,AVE,WILLIAMS AVE,STREETS,5,NO,0.038064827,0,0.038064857,20539000,20613000,77.37358686,13947,8692,2155,
1782,13659000,WILLIAMS,AVE,WILLIAMS AVE,STREETS,5,NO,0.049862329,0,0.049862314,20613000,20612000,101.3542781,13948,11088,2319,
1783,13660000,WILLIAMS,AVE,WILLIAMS AVE,STREETS,5,NO,0.049882656,0,0.049882678,20612000,20619000,101.3957671,13949,11088,3524,
1784,13661000,WILLIAR,AVE,WILLIAR AVE,STREETS,5,NO,0.087148501,0,0.087148506,22212000,22201000,177.6904854,13950,76430,16521,
1785,13662000,WILLOW,ST,WILLOW ST,STREETS,5,NO,0.091722343,0,0.091722322,25150000,25177000,186.5720168,13951,215515,64842,
1786,13663000,WILLOW,ST,WILLOW ST,STREETS,5,NO,0.086374744,0,0.086374746,25177000,25189000,175.6939672,13952,196073,75917,
1787,13664000,WILLOW,ST,WILLOW ST,STREETS,5,NO,0.087624213,0,0.087624203,30707000,25188000,178.2350695,13953,180086,63459,
1788,13666000,WILLOW,ST,WILLOW ST,STREETS,5,NO,0.090378518,0,0.090378535,26511000,30072000,183.8432573,13954,100490,7433,
1789,13667000,WILLS,ST,WILLS ST,STREETS,5,NO,0.055607798,0,0.055607756,20172000,50756000,113.0820015,13955,11421,4369,
1790,13668000,WILMOT,ST,WILMOT ST,STREETS,5,NO,0.09113083,0,0.091130801,26603000,26602000,185.3794082,13956,132803,17433,
1791,13669000,WILMOT,ST,WILMOT ST,STREETS,5,NO,0.091233874,0,0.091233906,26602000,26630000,185.5877757,13957,125106,29971,
1792,13670000,WILSON,ST,WILSON ST,STREETS,5,NO,0.125625593,0,0.125625602,51113000,22479000,255.7090033,13958,8747,1085,
1793,13671000,WILSON,ST,WILSON ST,STREETS,5,NO,0.056979731,0,0.056979759,22479000,22481000,116.0172692,13959,5431,967,
1794,13672000,WINDING,WAY,WINDING WAY,STREETS,5,NO,0.101534718,0,0.101534723,21385000,21389000,206.8278133,13960,28602,14030,
1795,13673000,WINDING,WAY,WINDING WAY,STREETS,5,NO,0.103675636,0,0.103675634,21389000,21388000,210.8583989,13961,24801,6407,
1796,13674000,WINDING,WAY,WINDING WAY,STREETS,5,NO,0.07232265,0,0.072322692,21388000,21414000,146.9899084,13962,16420,5293,
1797,13675101,WINDING,WAY,WINDING WAY,STREETS,5,YES,0.215472411,580,0.099529597,21414000,21452000,438.1658477,13963,10137,6655,
1798,13675201,WINDING,WAY,WINDING WAY,STREETS,5,YES,0.182645941,580,0.099529597,21414000,33361000,371.4821042,13964,10988,7606,
1799,13676000,WINDSOR,PL,WINDSOR PL,Streets_Pedestri,0,NO,0.025412038,0,0.025412038,24857000,50151000,51.90860599,17153,,,
1800,13677000,WINFIELD,ST,WINFIELD ST,STREETS,5,NO,0.161388221,0,0.161388229,21280000,21281000,329.1170478,13965,92971,0,
1801,13678000,WINFIELD,ST,WINFIELD ST,STREETS,5,NO,0.107713297,0,0.107713331,21281000,21310000,219.6626749,13966,96361,0,
1802,13679000,WINFIELD,ST,WINFIELD ST,STREETS,5,NO,0.066068887,0,0.066068872,21310000,21309000,134.7477814,13967,82036,6504,
1803,13680000,WINFIELD,ST,WINFIELD ST,STREETS,5,NO,0.096802609,0,0.096802633,21309000,21253000,197.4272311,13968,88707,9677,
1804,13681000,WINSTON,DR,WINSTON DR,STREETS,5,NO,0.017660325,0,0.017660306,33411000,23060000,35.89157253,13969,12640,0,
1805,13682000,WINSTON,DR,WINSTON DR,STREETS,5,NO,0.053066951,0,0.053066957,23060000,23063000,107.8502926,13970,13343,5758,
1806,13683000,WINSTON,DR,WINSTON DR,STREETS,5,NO,0.048584751,0,0.048584745,23063000,23067000,98.74108081,13971,16333,11859,
1807,13684000,WINSTON,DR,WINSTON DR,STREETS,5,NO,0.037842468,0,0.037842484,23067000,23069000,76.92970468,13972,20394,11859,
1808,13685101,WINSTON,DR,WINSTON DR,STREETS,5,YES,0.06555985,461,0.032247266,23069000,33719000,133.2897415,13973,21030,12562,
1809,13685201,WINSTON,DR,WINSTON DR,STREETS,5,YES,0.063429177,461,0.032247266,23069000,33719000,128.9256607,13974,21030,13343,
1810,13686101,WINSTON,DR,WINSTON DR,STREETS,5,YES,0.209469116,462,0.103495198,33719000,33513000,426.3631768,13975,21030,19434,
1811,13686201,WINSTON,DR,WINSTON DR,STREETS,5,YES,0.204511707,462,0.103495198,33719000,33513000,416.2472289,13976,21030,19853,
1812,13687101,BUCKINGHAM,WAY,BUCKINGHAM WAY,PRIVATE,0,YES,0.272925587,463,0.135078673,33513000,33717000,555.7786146,13977,34841,14215,
1813,13687201,BUCKINGHAM,WAY,BUCKINGHAM WAY,PRIVATE,0,YES,0.267389061,463,0.135078673,33513000,33717000,544.4772826,13978,34841,14215,
1727,13688000,WINSTON,DR,WINSTON DR,PRIVATE,0,NO,0.11686015,0,0.116860203,33717000,33718000,238.1063688,13979,33525,10286,
1728,13689000,WINSTON,DR,WINSTON DR,STREETS,5,NO,0.328660298,0,0.328660351,33513000,33512000,668.6366175,13980,31963,11894,
1729,13690000,WINTER,PL,WINTER PL,STREETS,5,NO,0.037029121,0,0.037029133,50139000,25418000,75.33750814,13981,81891,39574,
1730,13691000,WINTHROP,ST,WINTHROP ST,STREETS,5,NO,0.065890033,0,0.065890041,24879000,24878000,134.5739159,13982,10028,1274,
1731,13692000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.033447249,0,0.033447198,23844000,23746000,68.25741499,13983,29750,4363,
1732,13693000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.089669785,0,0.08966981,23746000,23747000,183.0941926,13984,34887,10213,
1733,13694000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.088208446,0,0.088208486,23736000,23734000,180.1007963,13985,26182,4071,
1734,13695000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.176325667,0,0.176325678,23734000,23705000,360.0061438,13986,31895,9171,
1735,13696000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.100989149,0,0.100989169,23705000,23704000,206.1851919,13987,35325,8959,
1736,13697000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.075764999,0,0.075764957,23704000,23699000,154.6833377,13988,36079,10498,
1737,13698000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.06386428,0,0.063864293,23699000,23698000,130.3850174,13989,44610,12798,
1738,13699000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.009479929,0,0.00947997,23698000,28098000,19.3540423,13990,43972,11138,
1739,13700000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.074758315,0,0.074758288,28098000,28089000,152.6239066,13991,49847,16145,
1740,13701000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.028330695,0,0.028330687,28089000,23685000,57.83835993,13992,47720,14597,
1741,13702000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.058910632,0,0.058910664,23685000,33048000,120.2673869,13993,44457,19507,
1742,13703000,WISCONSIN,ST,WISCONSIN ST,STREETS,5,NO,0.019906259,0,0.019906255,33048000,23686000,40.63881409,13994,39166,16481,
1743,13704000,WOOD,ST,WOOD ST,STREETS,5,NO,0.078629587,0,0.078629588,26904000,26903000,159.9788794,13995,98308,19310,20
1744,13705000,WOOD,ST,WOOD ST,STREETS,5,NO,0.096197112,0,0.096197143,26903000,26907000,196.4548055,13996,96137,24158,20
1745,13706000,WOOD,ST,WOOD ST,STREETS,5,NO,0.090452287,0,0.090452292,26905000,26463000,184.7199024,13997,93772,24158,
1746,13707000,WOODACRE,DR,WOODACRE DR,STREETS,5,NO,0.169659343,0,0.169659403,23076000,33537000,345.9868273,13998,28295,13417,
1747,13708000,WOODACRE,DR,WOODACRE DR,STREETS,5,NO,0.014054198,0,0.014054164,33537000,33640000,28.57000276,13999,27224,3084,
1748,13709000,WOODHAVEN,CT,WOODHAVEN CT,STREETS,5,NO,0.074237912,0,0.074237946,27032000,50579000,150.9790234,14000,1482,363,
1749,13710000,WOODLAND,AVE,WOODLAND AVE,STREETS,5,NO,0.141967553,0,0.141967559,26305000,32917000,289.8532079,14001,39750,10580,
1750,13711000,WOODLAND,AVE,WOODLAND AVE,STREETS,5,NO,0.04794009,0,0.04794011,32917000,32916000,97.67445334,14002,27122,0,
1751,13712101,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.090396343,347,0.044323324,22863000,22862000,183.8380322,14003,38365,27492,
1752,13712201,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.086896913,347,0.044323324,22863000,22862000,176.6734275,14004,38365,27492,
1753,13713101,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.050102902,349,0.024943794,22862000,22855000,101.9051471,14005,47456,22270,
1754,13713201,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.049672279,349,0.024943794,22862000,22855000,101.0240597,14006,47456,22270,
1755,13714101,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.050620002,352,0.025181557,22855000,22449000,102.9677529,14007,51639,18995,
1756,13714201,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.050106222,352,0.025181557,22855000,22449000,101.9153108,14008,51639,18995,
1757,13715101,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.048839882,356,0.024253508,22449000,22448000,99.35642319,14009,51546,16904,33
1758,13715201,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.048174093,356,0.024253508,22449000,22448000,97.99338004,14010,53311,16904,33
1759,13716101,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.051133418,357,0.025777481,22448000,22444000,104.0965985,14011,45806,20628,
1760,13716201,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.051976528,357,0.025777481,22448000,22444000,105.8157177,14012,45806,20628,
1761,13717101,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.129898477,358,0.064454205,22444000,22436000,264.1272754,14013,45256,22886,
1762,13717201,WOODSIDE,AVE,WOODSIDE AVE,STREETS,4,YES,0.127918279,358,0.064454205,22444000,22436000,260.0748225,14014,45093,22886,
1763,13718000,WOODWARD,ST,WOODWARD ST,STREETS,5,NO,0.117015767,0,0.117015816,24398000,24379000,238.9458467,14015,107738,46109,
1764,13719000,WOOL,ST,WOOL ST,STREETS,5,NO,0.082890807,0,0.082890793,21274000,21224000,169.2005399,14016,18668,6124,
1765,13720000,WOOL,ST,WOOL ST,STREETS,5,NO,0.092974629,0,0.09297467,21224000,21222000,189.780881,14017,19271,6124,
1766,13722000,WOOLSEY,ST,WOOLSEY ST,STREETS,5,NO,0.024185368,0,0.02418533,51661000,33273000,49.1701355,14018,36639,19386,
1767,13723000,WOOLSEY,ST,WOOLSEY ST,STREETS,5,NO,0.05765178,0,0.057651823,33273000,20631000,117.2122445,14019,39074,19386,
1768,13724000,WOOLSEY,ST,WOOLSEY ST,STREETS,5,NO,0.056818358,0,0.056818336,20631000,20604000,115.518022,14020,38739,18886,
1769,13725000,WOOLSEY,ST,WOOLSEY ST,STREETS,5,NO,0.056818339,0,0.056818358,20604000,20639000,115.5175879,14021,38930,4636,
1681,13726000,WOOLSEY,ST,WOOLSEY ST,STREETS,5,NO,0.056820621,0,0.056820627,20639000,20885000,115.5252094,14022,31593,2467,
1682,13727000,WOOLSEY,ST,WOOLSEY ST,STREETS,5,NO,0.056882554,0,0.05688257,20885000,20861000,115.6456826,14023,25260,3728,
1683,13728000,WOOLSEY,ST,WOOLSEY ST,STREETS,5,NO,0.056820609,0,0.056820583,20861000,20863000,115.5193554,14024,7406,3728,
1684,13729000,WOOLSEY,ST,WOOLSEY ST,STREETS,5,NO,0.056857079,0,0.05685707,20863000,20868000,115.594762,14025,8664,3728,
