case,latitude,longitude,collision_time
5116274,37.71136183,-122.4634729,08:00
5116278,37.76637956,-122.4246917,01:04
5116282,37.76966165,-122.4058941,19:35
5116299,37.78026497,-122.4033872,13:23
5116302,37.73479389,-122.4149348,13:10
5116303,37.77716445,-122.4433211,19:35
5116307,37.7565504,-122.4469504,20:18
5116314,37.76544761,-122.4131052,10:30
5116318,37.7545422,-122.4164685,17:40
5125773,37.76817514,-122.4552829,07:28
5127405,37.75716387,-122.4949517,19:27
5127413,37.71799541,-122.4447062,19:15
5127701,37.74383217,-122.5004642,18:30
5127717,37.75787874,-122.3893301,08:41
5128918,37.72098153,-122.3962728,07:50
5128950,37.76189547,-122.4372987,08:50
5130473,37.76177724,-122.4203238,09:58
5130477,37.77089457,-122.4898044,13:30
5130568,37.77141631,-122.4239132,20:43
5130580,37.76816476,-122.4217841,12:45
5130584,37.76275553,-122.3936125,23:05
6059235,37.73371752,-122.4349961,15:30
5145087,37.75366046,-122.4215179,13:58
5130592,37.77418142,-122.4291783,07:48
5130596,37.80557661,-122.4139447,23:00
5130599,37.7681011,-122.4228397,09:09
5130607,37.77004977,-122.4070015,14:00
5130616,37.7703887,-122.4127513,07:41
5130627,37.7698677,-122.4223648,17:44
5130639,37.7698677,-122.4223648,18:20
5131777,37.80430368,-122.4020973,11:14
5131833,37.77299541,-122.4459024,00:34
5135556,37.79285122,-122.4027668,12:10
5135588,37.78092686,-122.4136764,18:53
5135600,37.77007722,-122.4130238,08:10
5142852,37.77099852,-122.4538923,22:27
5142872,37.76984209,-122.4042617,09:00
5142925,37.78009227,-122.4860639,14:31
5144705,37.77253746,-122.4676695,17:17
5144990,37.79147756,-122.3996031,09:05
5145006,37.78230351,-122.4059406,17:52
5145059,37.77708933,-122.3949815,01:40
5145095,37.72977045,-122.4334116,17:45
5146517,37.790879,-122.4072367,21:00
5146525,37.77871943,-122.4147412,20:14
5153636,37.73461987,-122.4751138,09:10
5153845,37.77305345,-122.4186182,21:06
5153852,37.76366937,-122.4217669,18:39
5153856,37.77313349,-122.4374229,17:28
5153868,37.78142837,-122.432329,19:50
5153884,37.77220371,-122.4372349,17:10
5153888,37.75849851,-122.4212717,07:55
5153889,37.78878298,-122.41208,18:50
5153893,37.77769993,-122.4315746,19:58
5153907,37.76426157,-122.4330886,17:35
5154479,37.75283463,-122.4762606,15:30
5160251,37.76491738,-122.4218864,16:45
5160263,37.75167978,-122.4580301,12:15
5160267,37.77208039,-122.4457167,11:05
5160275,37.72345701,-122.4541158,10:54
5161367,37.77641965,-122.4414852,16:05
5160279,37.76303087,-122.4262285,12:23
5160291,37.71341772,-122.4438921,13:07
5160299,37.72291383,-122.4467315,16:16
5160303,37.76549851,-122.4122718,19:48
5160390,37.77445985,-122.4269838,11:56
5161283,37.77188564,-122.4233968,11:21
5161311,37.76088893,-122.4350007,20:06
5161363,37.78689868,-122.3887794,18:33
6059239,37.77320844,-122.4357237,08:58
5161364,37.76436407,-122.4094686,14:55
5161371,37.75501719,-122.4154143,21:24
5161384,37.8049915,-122.410997,15:45
5161395,37.74890653,-122.4203537,16:58
5161396,37.77923629,-122.427,16:00
5161415,37.7966829,-122.3954053,10:25
5161428,37.7743089,-122.4583711,14:25
5162005,37.77569523,-122.4210533,16:18
6059243,37.76350506,-122.4217512,19:00
5162082,37.7816384,-122.4188882,07:05
5162102,37.78192718,-122.486944,06:32
5162106,37.77189012,-122.4812179,18:02
5162110,37.77250282,-122.4226197,22:30
5180175,37.78216927,-122.4189933,14:55
5184162,37.78399149,-122.4080665,17:45
5185043,37.78207307,-122.4122207,20:32
5193460,37.77306975,-122.4379249,16:15
5193464,37.74284919,-122.4230075,09:20
5193468,37.78735926,-122.4082267,19:18
5197783,37.73956627,-122.4069786,12:34
5197787,37.77758343,-122.4162473,15:55
5197791,37.74599337,-122.4196278,12:44
5197798,37.77580852,-122.3966033,17:20
5197864,37.78208498,-122.4105506,17:46
5197872,37.77295185,-122.4458935,20:20
5197880,37.71020725,-122.4545467,08:05
5197888,37.75760535,-122.409415,12:56
5197911,37.77188564,-122.4233968,16:10
5200272,37.77300907,-122.4185825,16:40
5202052,37.77293039,-122.4239707,17:40
5202056,37.7863335,-122.4721853,23:03
5202080,37.76966407,-122.4058527,17:42
5204942,37.75305694,-122.405447,12:16
5204946,37.78362351,-122.4022475,08:45
5205287,37.78834296,-122.3993727,17:49
5205291,37.78134991,-122.4329445,11:38
5205303,37.78554466,-122.399818,08:50
5205307,37.78047925,-122.4321369,20:10
5205311,37.77913106,-122.4142904,22:45
5205315,37.75610181,-122.4210411,22:37
5205319,37.73116079,-122.4811075,07:19
5205323,37.72023091,-122.396617,21:26
5205331,37.78679003,-122.398243,21:20
5205335,37.77236416,-122.4355524,07:01
5205343,37.77318835,-122.4374661,00:19
5205351,37.79881758,-122.3974714,13:20
5205355,37.79985228,-122.4062187,21:00
5205359,37.76613735,-122.4610879,16:55
5208004,37.76773489,-122.4286572,16:04
5208020,37.75063965,-122.4182879,20:41
5208024,37.74965338,-122.3978036,01:23
5208032,37.78351564,-122.4158825,21:27
5208048,37.77348349,-122.4026581,02:05
6059247,37.78356779,-122.4192734,14:45
5208060,37.7602552,-122.42144,16:54
5208126,37.78404426,-122.4193671,09:55
5208134,37.76875414,-122.4222582,15:05
5208170,37.76827365,-122.4199815,00:56
5208174,37.79467239,-122.4048392,10:47
5209231,37.73149569,-122.4492804,19:35
5209283,37.78271245,-122.4441659,08:45
5209299,37.74283077,-122.4230145,14:31
5209303,37.78768153,-122.413211,13:34
5209311,37.73983106,-122.4113701,20:53
5209721,37.74321999,-122.4214225,19:23
5209733,37.78792249,-122.4113057,07:00
5209935,37.73462557,-122.4751025,15:59
5231020,37.76288498,-122.4285878,16:05
5238691,37.77313895,-122.4717621,22:45
5238883,37.78097118,-122.4087087,13:45
5238887,37.78071918,-122.4153156,09:11
5238891,37.76170091,-122.4215784,08:27
5238895,37.77172395,-122.4168998,17:44
5238899,37.77735603,-122.3953153,18:06
5238903,37.77514707,-122.4192556,12:25
5238907,37.77158588,-122.4112688,19:05
5238911,37.73526294,-122.389838,14:40
5238915,37.77956691,-122.3980599,16:18
5238993,37.72291458,-122.4460431,16:50
5238997,37.72453317,-122.4592128,20:40
5239001,37.75516979,-122.423181,09:00
5239009,37.78787316,-122.4030596,14:10
5239013,37.77224418,-122.4197463,17:28
5239017,37.79318966,-122.392021,18:15
5239021,37.76184864,-122.4215925,18:06
5239037,37.77527206,-122.4159082,17:32
5240350,37.77654634,-122.4791064,18:50
5254247,37.77222346,-122.4183173,15:47
5254251,37.77123328,-122.4373149,19:54
5254254,37.71191456,-122.4160003,16:25
5254255,37.78532622,-122.4062841,10:00
5254258,37.76757221,-122.4287403,21:20
5254259,37.76954005,-122.4141208,13:10
5254262,37.77751171,-122.4180432,14:10
5254270,37.77888384,-122.4144581,17:13
5254275,37.75219407,-122.3984524,21:58
5254279,37.72291572,-122.4449886,18:08
5254283,37.74816683,-122.4151846,15:32
5254295,37.77749384,-122.4162917,16:29
5254303,37.73119094,-122.4721276,12:05
5254307,37.75653916,-122.5089011,11:45
5254309,37.71929145,-122.4389076,13:31
5254310,37.77656838,-122.3987554,07:00
5254311,37.78869399,-122.4052212,11:40
5254313,37.71421602,-122.4361718,17:16
5254317,37.76586799,-122.4310255,21:40
5271753,37.7635595,-122.4771741,15:24
5272665,37.7800747,-122.4202472,01:31
5274323,37.78170479,-122.4189013,10:05
5274324,37.78077725,-122.4707204,18:05
5274327,37.7635716,-122.4173324,06:45
5274331,37.74516539,-122.4290367,14:45
5274335,37.79183896,-122.3918567,13:20
5274336,37.77284502,-122.4222677,14:54
5274339,37.78926088,-122.4083174,17:30
5274340,37.7553934,-122.4194264,16:27
5274344,37.77911187,-122.4301882,17:41
5274347,37.78351564,-122.4158825,17:30
5274351,37.72295454,-122.4447099,21:21
5274356,37.76512188,-122.4185009,17:52
5274359,37.77871943,-122.4147412,14:59
5274363,37.74853958,-122.3873491,14:55
5274367,37.78538031,-122.4062152,14:12
5274371,37.77132765,-122.4302918,07:29
5274372,37.76165231,-122.3905734,13:48
5274374,37.74243744,-122.4896202,14:20
5274375,37.75109169,-122.4108107,22:09
5274376,37.7479676,-122.4586551,11:40
5274379,37.78764185,-122.4034308,17:07
5274380,37.76626792,-122.4265385,22:26
5274384,37.77250282,-122.4226197,16:48
5274387,37.76436889,-122.4309586,21:00
5274388,37.76148269,-122.4251639,16:46
5274392,37.78431867,-122.4396847,21:32
5274395,37.77724908,-122.427544,13:25
5274399,37.76180659,-122.4198409,19:15
5274400,37.77533049,-122.4158344,15:22
5274402,37.80709039,-122.4189511,10:50
5274406,37.79054556,-122.4209447,20:07
5274409,37.74206072,-122.4221723,02:32
5274410,37.80602914,-122.4179689,11:33
5274413,37.78197462,-122.4859453,14:00
5274417,37.78581651,-122.4127554,00:57
5274434,37.78869399,-122.4052212,09:09
5276527,37.78853395,-122.4022238,19:24
5276551,37.76965901,-122.4059392,19:18
5276851,37.77390554,-122.418813,08:23
5276871,37.72900485,-122.4749281,11:57
5281284,37.79149311,-122.4208949,16:26
5281288,37.73998957,-122.4240237,10:10
5281292,37.77704388,-122.4381621,02:05
5281319,37.78503028,-122.4004685,17:05
5281323,37.77188564,-122.4233968,19:51
5281324,37.77244982,-122.4226246,19:50
5281327,37.75916995,-122.4108027,23:54
5281328,37.80603258,-122.4179416,14:08
5281331,37.77604429,-122.4295541,08:38
5281332,37.76829504,-122.4533621,12:54
5281335,37.76029354,-122.4214436,18:55
5281339,37.77277145,-122.4223609,19:48
5281340,37.78399149,-122.4080665,16:15
5281343,37.71508326,-122.4421281,12:26
5281346,37.77991406,-122.4132991,13:55
5281347,37.73686697,-122.4241908,08:52
5281359,37.80240114,-122.4132231,16:12
5281361,37.76285916,-122.4290051,08:47
5281365,37.77388924,-122.4239471,11:06
5281389,37.76530609,-122.480469,09:01
5281452,37.78753007,-122.4006009,15:25
5281488,37.76848166,-122.4466248,20:41
5281492,37.78013007,-122.454717,08:55
5281496,37.80707251,-122.4172606,17:44
5281504,37.77756338,-122.509266,22:20
5281512,37.7734606,-122.4357748,09:48
5281520,37.79574287,-122.4217273,18:48
5289700,37.76791394,-122.4133317,18:19
5293607,37.78241027,-122.419042,17:49
5293753,37.77813759,-122.3918554,16:48
5297151,37.76693713,-122.4154609,06:28
5300014,37.71010921,-122.4095838,16:23
5302379,37.74538902,-122.4200191,15:43
5302568,37.76049345,-122.4214628,06:28
5302572,37.77668157,-122.4177691,15:26
5302576,37.7798877,-122.4219099,20:54
5302596,37.77971392,-122.4134096,17:01
5303614,37.71548888,-122.4851407,13:00
5303843,37.77842857,-122.4333595,12:52
5303844,37.74816569,-122.4182212,19:15
5303848,37.77111907,-122.4382156,19:07
5303852,37.77487657,-122.4746861,16:45
5303859,37.80593152,-122.4187183,17:10
5303863,37.75984215,-122.412587,01:50
5303864,37.78434927,-122.4093092,01:54
5303867,37.7824513,-122.4827591,18:19
5303868,37.80066324,-122.4294678,17:48
5303871,37.78576092,-122.4079064,19:45
5303872,37.75419271,-122.4775485,18:35
5303879,37.77654089,-122.4175015,13:12
5303880,37.79115281,-122.3958134,09:20
5303883,37.77418421,-122.4593505,03:15
6059251,37.72810197,-122.4022092,17:42
5303887,37.76746282,-122.415512,11:15
5347781,37.73257629,-122.4189552,11:23
5303891,37.76659922,-122.4210566,07:43
5303895,37.73413395,-122.3908592,19:54
5303899,37.76178458,-122.4202031,13:19
5303903,37.78592073,-122.4811457,07:35
5303907,37.79056867,-122.3895038,20:11
5303915,37.77084743,-122.4403577,18:24
5303929,37.76437351,-122.4308822,22:39
5316326,37.78688037,-122.4199386,11:42
5316327,37.797894,-122.4064374,17:59
5325049,37.77313349,-122.4374229,13:00
5327023,37.78090678,-122.4588355,09:06
5334733,37.77218917,-122.4524375,01:54
5334741,37.78603788,-122.4349502,17:11
5334745,37.78466863,-122.4677643,13:00
5334749,37.80597737,-122.4183807,10:04
5334777,37.78217978,-122.4189954,10:30
5334914,37.75385302,-122.4183208,10:07
5342084,37.77934746,-122.3983377,09:20
5342088,37.75474151,-122.507557,20:15
5347785,37.80578441,-122.4421776,11:16
5342108,37.7840334,-122.419365,17:10
5342112,37.71322943,-122.4440936,19:45
5342116,37.76190432,-122.4193659,17:20
5342119,37.78678792,-122.4277432,17:36
5342123,37.71211646,-122.4025328,07:40
5342127,37.78273424,-122.4589655,08:37
5342928,37.7210573,-122.475222,09:17
5347692,37.73045234,-122.4296436,11:20
5347700,37.77619041,-122.4585046,10:20
5347704,37.80528698,-122.4236551,11:30
5347708,37.75096809,-122.4128386,21:33
5347712,37.79101665,-122.3991486,18:41
5347720,37.77114193,-122.4455353,17:59
5347724,37.74064189,-122.4230899,12:22
5347728,37.79184209,-122.3949402,05:28
5347731,37.77832856,-122.4266415,17:47
5347732,37.7783985,-122.4334025,16:49
5347735,37.72295718,-122.4472724,14:35
5347736,37.77547666,-122.5025387,20:22
5347739,37.78439856,-122.4736254,08:56
5347740,37.78047851,-122.4125123,20:25
5347744,37.77340701,-122.5068213,15:19
5347748,37.75075517,-122.4163717,00:22
5347752,37.77896493,-122.3928915,19:57
5347756,37.80555556,-122.4443903,12:55
5347760,37.77009808,-122.4537262,12:32
5347777,37.7216312,-122.4716736,08:39
5347789,37.72345701,-122.4541158,17:50
5348493,37.79035987,-122.4071998,13:35
5348497,37.80516965,-122.4172262,18:34
5348501,37.80416746,-122.4249396,20:10
5349497,37.79762756,-122.4086188,04:00
5350380,37.77443653,-122.4049436,12:08
5351921,37.7632181,-122.4231261,23:02
5351926,37.77245857,-122.4226328,20:25
5351930,37.76567848,-122.471799,19:17
5351937,37.77250282,-122.4226197,19:00
5351949,37.77623052,-122.414711,16:13
5351961,37.75187642,-122.4173157,18:40
5351965,37.76544761,-122.4131052,22:05
5351969,37.77685313,-122.410808,18:38
5351973,37.76941119,-122.4109311,18:12
5351977,37.76161712,-122.4229553,19:43
5351981,37.72673815,-122.4523697,08:24
5351985,37.79822501,-122.4038475,16:14
5351993,37.77023798,-122.4223994,15:32
5351997,37.769502,-122.4133852,17:36
5358736,37.76425594,-122.3899214,22:04
5358756,37.75210365,-122.4206648,20:26
5364093,37.77482479,-122.4241365,10:30
5364097,37.7147519,-122.4336391,19:48
5364101,37.77232827,-122.4236837,18:30
5364125,37.75152682,-122.4956303,07:56
5364129,37.76915476,-122.4085709,18:00
5364133,37.77514707,-122.4192556,01:50
5364153,37.77188564,-122.4233968,09:29
5364157,37.77747967,-122.4333027,08:33
5376629,37.80535155,-122.4456922,18:00
5376633,37.72291468,-122.4459463,14:00
5377766,37.77036464,-122.419869,18:00
5377770,37.7183956,-122.4486052,08:33
5386085,37.77770386,-122.4214557,19:22
5386278,37.78005824,-122.4075609,13:34
5386321,37.79309708,-122.3965045,05:40
6067157,37.7398532,-122.3912684,20:55
5386325,37.78635895,-122.4198331,09:30
5386326,37.77758677,-122.4400269,21:35
5386329,37.80256182,-122.445082,08:35
5386333,37.77249292,-122.4162613,22:45
5386337,37.79080538,-122.3995045,16:25
5386341,37.78392312,-122.4082232,04:10
5386342,37.78758513,-122.4064557,17:20
5386345,37.7757105,-122.3934523,09:05
5386346,37.78262547,-122.4228821,12:51
5386349,37.75114379,-122.5042033,12:45
5386350,37.79184209,-122.3949402,20:03
5386353,37.77594122,-122.3979695,09:11
5386357,37.75692935,-122.4188908,23:57
5386361,37.77443666,-122.4843259,20:58
5386369,37.77314524,-122.4373304,17:55
5386373,37.77177025,-122.4203444,13:12
5386377,37.78214363,-122.4116673,16:54
5386381,37.75273943,-122.4560266,07:00
5386385,37.78682753,-122.4199279,16:22
5386389,37.78047851,-122.4125123,15:12
5386393,37.77416996,-122.4046091,17:05
5386397,37.78945708,-122.4441195,08:44
5386610,37.77250282,-122.4226197,04:15
5387579,37.7482158,-122.4158631,19:40
5387583,37.75341382,-122.4952265,18:05
5387591,37.72978459,-122.4333564,20:34
5387594,37.75730015,-122.4144999,07:57
5394653,37.74801345,-122.4224874,01:59
5394657,37.71645955,-122.4410196,22:18
5394662,37.76498442,-122.4196625,20:54
5407082,37.7696692,-122.405765,11:49
5421316,37.74433118,-122.403098,15:05
5421324,37.7530516,-122.4055366,18:30
5427732,37.78768387,-122.443464,13:15
5427733,37.75780615,-122.4432665,08:44
5427734,37.77531778,-122.4183555,15:40
5427735,37.76595885,-122.4653759,16:44
5427736,37.77236312,-122.4508221,14:50
5429121,37.76069232,-122.4382654,20:02
5429122,37.78028024,-122.4804506,10:45
5429125,37.75663138,-122.4256122,19:14
5429129,37.80667918,-122.4127795,10:08
5429133,37.77278827,-122.4407504,08:30
5429134,37.76343112,-122.4217441,18:55
5429137,37.80510348,-122.4236179,08:26
5429138,37.76279736,-122.4348281,09:04
5429141,37.77893028,-122.4166355,18:50
5429142,37.74403763,-122.4208937,09:26
5429145,37.79056524,-122.4055737,15:22
5429146,37.78028669,-122.4337845,17:48
5429149,37.74538902,-122.4200191,21:15
5429150,37.78640232,-122.4232139,07:13
5429154,37.79924138,-122.3977116,08:15
5429157,37.7561168,-122.4210426,16:26
5429161,37.78283416,-122.4669075,15:15
5429162,37.78947718,-122.3937135,16:41
5429165,37.73481077,-122.4944634,10:00
5429166,37.77062985,-122.4124799,18:20
5429173,37.77909073,-122.464145,17:45
5429177,37.78682753,-122.4199279,18:34
5429178,37.78132126,-122.3958435,12:15
5429179,37.77395323,-122.4234436,08:49
5429181,37.73065835,-122.4034005,09:44
5429185,37.76338985,-122.4641203,15:24
5429186,37.78223057,-122.410292,13:39
5429187,37.78164558,-122.4306092,16:58
5429190,37.77749037,-122.4332187,14:40
5429194,37.71892867,-122.4436961,19:02
5429195,37.72167624,-122.4493442,19:59
5429199,37.7696026,-122.4263094,18:05
5429681,37.80696291,-122.4104976,09:14
5430165,37.78289412,-122.420817,09:30
5433857,37.77218917,-122.4524375,18:35
5445194,37.77305247,-122.4186185,12:13
5449729,37.7810766,-122.4044037,23:06
5484070,37.75275988,-122.4319981,19:22
5449730,37.77354113,-122.4266838,14:19
5449731,37.78279445,-122.4140538,12:28
5449732,37.71580002,-122.441519,11:38
5449750,37.76071523,-122.4349847,23:39
5449751,37.77769247,-122.4316332,07:48
5449752,37.72600156,-122.4642202,15:48
5453546,37.78465329,-122.3879249,13:10
5453547,37.76331292,-122.4215061,20:14
5453548,37.80045856,-122.4014282,16:25
5453549,37.71269649,-122.47098,18:41
5453550,37.77181713,-122.4016567,21:25
5453569,37.78201538,-122.4100215,06:30
5462439,37.74678204,-122.475902,19:45
5470999,37.73794126,-122.3929833,12:30
5471003,37.77281805,-122.4472825,12:30
5471011,37.78588444,-122.4819292,13:05
5471015,37.78071918,-122.4153156,16:14
5471019,37.78994703,-122.4205596,14:40
5471023,37.77293558,-122.4458902,09:02
5484395,37.75172621,-122.4062194,16:40
5472359,37.75281649,-122.4087836,18:00
5477477,37.73778405,-122.3959448,13:30
5477524,37.76468619,-122.4944025,15:00
5477528,37.78805736,-122.4102511,18:44
5477532,37.77542621,-122.4188252,09:45
5477536,37.77188564,-122.4233968,23:26
5477540,37.78574399,-122.405831,21:30
5477544,37.74180986,-122.3895088,17:00
5477568,37.76698883,-122.4176634,13:12
6067161,37.76342927,-122.4195127,10:18
5477580,37.77002833,-122.4816177,16:06
5477588,37.77453215,-122.4094939,19:21
5479543,37.77273431,-122.4255121,11:54
9004176,37.76267071,-122.435188,21:39
9009296,37.77986159,-122.3896057,10:50
9009344,37.71868537,-122.443316,17:05
9009623,37.75847857,-122.4216017,07:30
9009631,37.78170479,-122.4189013,16:39
9009654,37.78402912,-122.4193642,11:40
9009666,37.77293287,-122.4458897,15:50
9009669,37.77117368,-122.4302608,19:20
9014124,37.76342927,-122.4195127,01:12
9014140,37.7657833,-122.4075342,10:18
9014144,37.7837809,-122.3882741,19:15
9014160,37.76572747,-122.435472,22:27
9015256,37.7755457,-122.4334651,12:22
9015285,37.7309388,-122.410511,21:40
9015289,37.78910265,-122.4019975,21:04
9015372,37.78402912,-122.4193642,14:15
9015431,37.74213549,-122.4258977,07:37
9019171,37.7759469,-122.4312212,16:39
9019192,37.77134102,-122.4539615,08:36
9019196,37.78641009,-122.4451942,18:03
9020822,37.76801903,-122.4242024,22:10
9020826,37.77779419,-122.4383655,23:57
9020838,37.80516965,-122.4172262,07:32
5455765,37.77899393,-122.4662881,14:48
5455789,37.72921144,-122.400834,22:30
5455842,37.78761924,-122.4514291,14:00
5455858,37.77241793,-122.4355633,00:27
5455871,37.76580003,-122.4499581,06:40
5455910,37.78754945,-122.403469,09:45
5455938,37.77664401,-122.4398442,22:10
5455942,37.77390625,-122.4165757,14:40
5455946,37.77147958,-122.4353723,16:01
5455954,37.769502,-122.4133852,16:28
5455958,37.77650825,-122.4585273,15:08
5455962,37.76213827,-122.4640329,08:34
5464020,37.77331203,-122.4216758,19:42
5476559,37.79432011,-122.3950359,18:02
5483535,37.77313349,-122.4374229,14:32
5483543,37.7099469,-122.4193478,10:46
5483547,37.78202427,-122.4011597,12:00
5483555,37.76626087,-122.4265304,20:34
5483563,37.75879397,-122.500436,18:36
5483583,37.76813968,-122.4221992,14:23
5484071,37.74830952,-122.4115219,12:43
5484072,37.78293993,-122.464425,13:01
5484073,37.72324404,-122.4531072,00:55
5484074,37.7743089,-122.4583711,11:54
5484075,37.76840527,-122.4178022,19:05
5484076,37.77249263,-122.4226227,09:10
5484392,37.72432282,-122.4350714,18:20
5484393,37.71147667,-122.4555922,09:30
5484394,37.75237279,-122.4162655,17:00
5484396,37.78223057,-122.410292,16:01
5484397,37.76389449,-122.469555,19:04
5484632,37.77749934,-122.4560507,09:20
5545043,37.72525955,-122.5030406,13:57
5545083,37.79459387,-122.3938361,11:56
5545087,37.769502,-122.4133852,09:53
5545099,37.78962044,-122.4204934,08:22
5553702,37.7663632,-122.431073,17:09
5554767,37.71578778,-122.4507045,06:15
5554768,37.76189063,-122.4193645,15:30
5554784,37.77342237,-122.4425793,21:38
5563307,37.75262859,-122.4118998,17:56
5563458,37.77357346,-122.3994331,18:37
5563618,37.78447875,-122.4042669,17:17
5576098,37.77675735,-122.3989923,09:19
5576114,37.76847986,-122.4165667,07:35
5576147,37.77007722,-122.4130238,17:35
5576151,37.78279342,-122.409505,10:00
5579228,37.77903213,-122.4018433,06:30
5584209,37.78925602,-122.4013651,18:23
5584233,37.73660247,-122.4066783,14:03
5584881,37.76794971,-122.4253535,18:33
5584884,37.78071557,-122.4304244,14:15
5584885,37.76547075,-122.4525397,12:15
5584888,37.77062985,-122.4124799,18:26
5584889,37.75668761,-122.4210971,11:06
5584893,37.77119992,-122.437578,20:50
5584897,37.72922785,-122.4308093,22:45
5584901,37.72600156,-122.4642202,15:03
5584906,37.77404859,-122.437712,18:30
5584912,37.78775665,-122.4201161,16:00
5584916,37.76237307,-122.4216428,22:52
5584917,37.71010396,-122.4245761,21:20
5584918,37.76596994,-122.4653766,02:40
5584921,37.77290912,-122.4221864,09:06
5584949,37.73557534,-122.4089928,18:39
5584954,37.76847339,-122.4058276,08:34
5584957,37.75849851,-122.4212717,23:24
5585442,37.7672,-122.4586372,16:19
5585450,37.77234392,-122.4210681,08:50
5590012,37.76485807,-122.4228679,13:43
5590023,37.78587621,-122.4349177,12:16
5590026,37.78729936,-122.4166496,01:26
5590030,37.80146763,-122.4118716,22:07
5590042,37.75327818,-122.4063613,17:17
5590043,37.78796629,-122.418465,12:06
5590046,37.75522713,-122.4221642,08:10
5590050,37.74842049,-122.4811805,08:30
5590054,37.76564822,-122.4097816,18:18
5590058,37.80623108,-122.4163461,12:51
5590062,37.75978449,-122.4779367,15:15
5590072,37.71567227,-122.4394318,17:50
5590076,37.7698677,-122.4223648,22:53
5590727,37.77454482,-122.4292516,15:55
5590731,37.76772917,-122.4289688,08:23
5590735,37.76817787,-122.4107307,14:55
5590739,37.78800183,-122.4593584,07:05
5590755,37.79458048,-122.3932471,17:10
5590763,37.77349334,-122.4270596,08:59
5590769,37.77406165,-122.4376106,19:03
5590772,37.75369323,-122.416388,23:30
5590780,37.726569,-122.4417402,12:55
5592575,37.77749037,-122.4332187,16:06
5592583,37.71569718,-122.498735,13:45
5592591,37.78030837,-122.3909051,09:30
5592603,37.78236057,-122.4773743,16:45
5592619,37.72780649,-122.4322686,18:11
5602706,37.77802227,-122.4215091,12:40
5662831,37.72324404,-122.4531072,09:15
5668857,37.7706806,-122.4093124,15:30
5668865,37.76338457,-122.4217396,20:25
5673789,37.77270157,-122.4185983,16:16
5673800,37.7852651,-122.4052357,15:57
5675768,37.78215935,-122.4190716,20:20
5678677,37.77139745,-122.43602,22:49
5678681,37.78175028,-122.3963795,19:52
5678706,37.76841488,-122.4067986,16:44
5679501,37.7209153,-122.4376892,07:45
5679513,37.7800747,-122.4202472,21:00
5681026,37.77865786,-122.4165803,11:45
5681706,37.78779563,-122.4031577,09:57
5681730,37.80528354,-122.4236821,11:40
5681733,37.78216927,-122.4189933,09:45
5684907,37.77320951,-122.4701627,16:10
5684909,37.72334658,-122.4293012,08:36
5684924,37.79439755,-122.426514,16:14
5684927,37.77281216,-122.4128242,10:56
5684947,37.74110027,-122.4774847,12:55
5684951,37.77865786,-122.4165803,19:11
6059079,37.79398706,-122.4013145,08:58
5684952,37.77862231,-122.4470398,10:35
5687048,37.80342331,-122.4147043,09:47
5689847,37.71156388,-122.4636248,23:40
5689855,37.7098955,-122.4494585,08:00
5689867,37.78465201,-122.4144706,19:17
5689899,37.77918671,-122.4620024,18:22
5689904,37.775197,-122.4584323,17:48
5691402,37.78574601,-122.4851479,16:30
5692161,37.75543694,-122.4187476,05:45
5692213,37.77313349,-122.4374229,10:51
5721051,37.78635895,-122.4198331,00:27
6067165,37.77185961,-122.4234161,13:31
5722224,37.76342769,-122.4195399,09:31
5732773,37.7557803,-122.4084724,16:30
5723066,37.74890653,-122.4203537,16:20
5724394,37.71827854,-122.4396833,18:44
5724448,37.8011159,-122.4114503,20:30
5724480,37.75849851,-122.4212717,08:04
5725385,37.7872781,-122.4038123,14:19
5725417,37.77099861,-122.4568383,18:30
5730286,37.7736353,-122.4409218,15:34
5730298,37.76531651,-122.4152774,17:14
5730305,37.752327,-122.416261,14:55
5732781,37.77299541,-122.4459024,22:00
5733208,37.77842412,-122.3964075,11:30
5733212,37.76062927,-122.4126814,23:43
5733224,37.77873659,-122.4147627,02:55
5733236,37.78523616,-122.3878291,08:25
5733252,37.80518742,-122.4468369,08:37
5734804,37.78345598,-122.4108135,23:55
6067169,37.80811075,-122.4090505,09:11
5734819,37.77273431,-122.4255121,17:52
5734843,37.77745742,-122.4131577,01:03
5734879,37.77514707,-122.4192556,11:25
5737855,37.73216419,-122.4318171,10:00
5737871,37.78460126,-122.4374535,10:06
5737899,37.762894,-122.4129005,09:45
5737908,37.79594276,-122.421789,13:48
5739461,37.78427113,-122.4764368,12:17
5739505,37.78026497,-122.4033872,07:18
5739538,37.78393258,-122.4125953,08:29
5739550,37.77623052,-122.414711,11:57
5739566,37.78673057,-122.4045833,15:30
5739573,37.78144776,-122.4004379,07:21
5748096,37.78890628,-122.4338397,09:58
5748137,37.70973211,-122.4499413,21:10
5760382,37.77486988,-122.4748329,09:50
5760390,37.77250282,-122.4226197,19:44
5760414,37.76022917,-122.4193084,20:05
5760465,37.72291523,-122.4454381,22:12
5760541,37.77310359,-122.4376584,14:00
5760549,37.76342927,-122.4195127,22:42
5760557,37.77178841,-122.4354356,23:42
5761046,37.77900658,-122.4363385,16:52
5761052,37.76377994,-122.4103142,22:29
3555387,37.72011875,-122.5002271,14:45
5761151,37.78456824,-122.4312049,12:25
5762243,37.7850746,-122.4111398,22:08
5762251,37.76275267,-122.4307267,01:10
5762263,37.78328785,-122.4089522,09:55
