cnn_sgmt_pkey,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,cyc_ntwrk_yn,speed_limit,pk_metered_cnt,pk_on_st_cnt,oneway_yn,daily_ride_qrt,facility_type,surface_type,sharrow,Cluster_x,Cluster_y,Score_y2,Scale_Score_y2
620000,27321000,27323000,NO,25.0,0.0,22.0,NO,16687.0,missing,missing,missing,0.0,6.0,0.00040713023885466826,66.0904814384258
621000,27323000,32874000,NO,25.0,0.0,0.0,NO,12295.0,missing,missing,missing,6.0,4.0,0.0004203032876659357,66.37497012448264
622000,32874000,27308000,NO,25.0,0.0,0.0,NO,15794.0,missing,missing,missing,4.0,0.0,0.00048702356221715977,67.69126690599681
623000,27308000,27307000,NO,25.0,0.0,0.0,NO,18674.0,missing,missing,missing,0.0,4.0,0.0003558832875522447,64.88859004302641
624000,27307000,23189000,NO,25.0,0.0,0.0,NO,22214.0,missing,missing,missing,4.0,6.0,0.0001929851356602646,59.421084795738096
625000,23189000,23003000,NO,25.0,0.0,0.0,NO,28496.0,missing,missing,missing,6.0,6.0,0.000198160063646118,59.657495297080004
626000,23000000,22994000,NO,25.0,0.0,0.0,YES,20608.0,missing,missing,missing,6.0,6.0,0.000523699806564232,68.33992881459015
627000,22994000,22992000,NO,25.0,1.0,0.0,YES,26860.0,missing,missing,missing,6.0,6.0,0.00019799609969958475,59.6500999750984
628000,22992000,22955000,NO,25.0,1.0,39.0,NO,21543.0,missing,missing,missing,6.0,5.0,8.156737091840265e-05,51.727282911052555
647000,24341000,24369000,NO,15.0,7.0,5.0,YES,97668.0,missing,missing,missing,0.0,3.0,7.035983570169693e-05,50.40678009138216
648000,24369000,24367000,NO,15.0,4.0,3.0,YES,96976.0,missing,missing,missing,3.0,3.0,7.023774853178926e-05,50.391264533583
649000,24367000,24371000,NO,15.0,7.0,2.0,YES,96976.0,missing,missing,missing,3.0,3.0,7.023774853178926e-05,50.391264533583
650000,24371000,24171000,NO,15.0,18.0,14.0,YES,97780.0,missing,missing,missing,3.0,3.0,7.023774853178926e-05,50.391264533583
651000,24171000,24179000,NO,25.0,14.0,8.0,YES,97408.0,missing,missing,missing,3.0,3.0,6.766429479706735e-05,50.057783451409136
659000,25840000,25873000,NO,25.0,0.0,19.0,NO,37498.0,missing,missing,missing,5.0,5.0,0.00014648065636647196,56.95780890803195
660000,25873000,25727000,NO,25.0,0.0,21.0,NO,36320.0,missing,missing,missing,5.0,2.0,0.00013243264339694969,56.05709174067364
661000,25727000,25730000,NO,25.0,1.0,22.0,NO,29918.0,missing,missing,missing,2.0,4.0,7.509098083382516e-05,50.98818468672346
663000,25880000,25975000,NO,25.0,0.0,0.0,NO,24345.0,missing,missing,missing,1.0,5.0,0.00018098771736513487,58.84766603626218
664000,25975000,25810000,NO,25.0,0.0,32.0,NO,32404.0,missing,missing,missing,5.0,1.0,0.00013417717150977147,56.17401021884166
665000,25810000,25824000,NO,25.0,0.0,37.0,NO,23676.0,missing,missing,missing,1.0,4.0,0.00012724151527783955,55.69984687626314
687000,27310000,27309000,NO,25.0,0.0,0.0,NO,33282.0,missing,missing,missing,6.0,3.0,0.00018356007847004563,58.973749979342344
666000,25824000,25826000,NO,25.0,0.0,0.0,NO,24448.0,missing,missing,missing,4.0,3.0,0.0001851607647740641,59.05131865654842
667000,25826000,32924000,NO,25.0,0.0,0.0,NO,21678.0,missing,missing,missing,3.0,1.0,0.00020537996447950795,59.97721255170676
668000,32924000,26018000,NO,25.0,0.0,0.0,NO,19602.0,missing,missing,missing,1.0,3.0,0.0003744736069406374,65.34349498280939
669000,51404000,27626000,NO,25.0,0.0,0.0,NO,18025.0,missing,missing,missing,5.0,4.0,0.0003890149349872187,65.68384767166027
670000,27626000,27624000,NO,25.0,0.0,0.0,NO,25016.0,missing,missing,missing,4.0,2.0,0.00018287745920571804,58.94046454694315
671000,27624000,27491000,NO,25.0,0.0,32.0,NO,58795.0,missing,missing,missing,2.0,4.0,0.0001173080110188187,54.97365765430834
672000,27491000,27487000,NO,25.0,6.0,34.0,NO,76567.0,missing,missing,missing,4.0,5.0,6.870411620766975e-05,50.19403094105752
673000,27487000,27479000,NO,25.0,7.0,43.0,NO,71264.0,missing,missing,missing,5.0,1.0,7.311083481402572e-05,50.749433986058264
674000,27479000,27477000,NO,25.0,0.0,0.0,NO,47754.0,missing,missing,missing,1.0,0.0,0.00016784732483306186,58.17427257556487
675000,27477000,27454000,NO,25.0,0.0,0.0,NO,34637.0,missing,missing,missing,0.0,1.0,0.00016763837417674605,58.16314386364489
676000,27454000,27453000,NO,25.0,0.0,37.0,NO,36876.0,missing,missing,missing,1.0,6.0,0.00013397576482916259,56.16058978630977
677000,27361000,27359000,NO,25.0,1.0,0.0,NO,37562.0,missing,missing,missing,2.0,0.0,8.144421855981557e-05,51.71378397777387
678000,27359000,27355000,NO,25.0,1.0,0.0,NO,44866.0,missing,missing,missing,0.0,6.0,8.174688000711938e-05,51.746922737709426
124000,27226000,27224000,NO,25.0,0.0,0.0,NO,67077.0,missing,missing,missing,0.0,4.0,0.00015910169189282692,57.69620428233458
125000,27224000,27212000,NO,25.0,0.0,0.0,NO,34047.0,missing,missing,missing,4.0,5.0,0.00018998542960400628,59.28112693282682
126000,27212000,27210000,NO,25.0,0.0,0.0,NO,27857.0,missing,missing,missing,5.0,1.0,0.00022634361304356434,60.845528759537615
127000,27181000,27070000,NO,25.0,0.0,19.0,NO,29935.0,missing,missing,missing,2.0,3.0,0.00014006631286518333,56.55776831152751
679000,27355000,27353000,NO,25.0,0.0,0.0,NO,27545.0,missing,missing,missing,6.0,6.0,0.000198160063646118,59.657495297080004
681000,27350000,27327000,NO,25.0,0.0,25.0,NO,28739.0,missing,missing,missing,1.0,5.0,0.0001272836333985881,55.70280361809672
682000,27327000,27328000,NO,25.0,0.0,26.0,NO,26335.0,missing,missing,missing,5.0,5.0,0.00013441211941786678,56.18964018785849
683000,27328000,27326000,NO,25.0,0.0,0.0,NO,23135.0,missing,missing,missing,5.0,6.0,0.00019796816767898064,59.648839537136325
684000,27326000,27324000,NO,25.0,0.0,0.0,NO,27015.0,missing,missing,missing,6.0,4.0,0.00018297499387882416,58.945228069083754
685000,27324000,27311000,NO,25.0,0.0,22.0,NO,28851.0,missing,missing,missing,4.0,1.0,0.00013161457089460116,56.00173293510635
686000,27311000,27310000,NO,25.0,0.0,0.0,NO,28875.0,missing,missing,missing,1.0,6.0,0.00018375864313401453,58.983409021460204
688000,27309000,23190000,NO,25.0,0.0,0.0,NO,35037.0,missing,missing,missing,3.0,3.0,0.00017670993165301222,58.63396887044941
689000,23190000,23188000,NO,25.0,0.0,0.0,NO,37686.0,missing,missing,missing,3.0,2.0,0.00017476646451469185,58.53516804350578
690000,23188000,23181000,NO,25.0,0.0,0.0,YES,38657.0,missing,missing,missing,2.0,0.0,0.00018798988257024752,59.18679088328774
691000,23181000,23180000,NO,25.0,0.0,0.0,YES,34816.0,missing,missing,missing,0.0,0.0,0.00017988021250487635,58.792829017959335
723000,24142000,24365000,NO,25.0,20.0,21.0,NO,127040.0,missing,missing,missing,3.0,0.0,6.875777374229199e-05,50.20100560910028
724000,24365000,24168000,NO,25.0,4.0,0.0,NO,117616.0,missing,missing,missing,0.0,2.0,7.592898192023588e-05,51.08733401968868
725000,24168000,24170000,NO,25.0,10.0,8.0,NO,122517.0,missing,missing,missing,2.0,4.0,6.857363610307418e-05,50.177047746545156
128000,27070000,27068000,NO,25.0,0.0,0.0,NO,32437.0,missing,missing,missing,3.0,5.0,0.00018244546216969357,58.919335536192435
129000,30734000,24618000,YES,25.0,5.0,9.0,NO,179865.0,BIKE LANE,GREEN PAINT,NO,3.0,3.0,7.025831660864631e-05,50.393880334242226
130000,24618000,24605000,YES,25.0,5.0,5.0,NO,189071.0,BIKE LANE,missing,NO,3.0,0.0,7.093370995129107e-05,50.47935256378955
131000,24605000,24597000,YES,25.0,12.0,12.0,NO,179302.0,BIKE LANE,GREEN PAINT,NO,0.0,5.0,7.263179587287092e-05,50.69070386516513
132000,24597000,24594000,YES,25.0,15.0,11.0,NO,184753.0,BIKE LANE,missing,NO,5.0,0.0,7.415243076884071e-05,50.87581656599356
133000,24594000,24543000,YES,25.0,18.0,12.0,NO,163574.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES,0.0,3.0,6.873045113846445e-05,50.19745476420404
739000,25726000,25728000,NO,25.0,0.0,17.0,NO,32553.0,missing,missing,missing,0.0,5.0,0.0001362327628827112,56.30984082091739
740000,25728000,25731000,NO,25.0,0.0,5.0,NO,27934.0,missing,missing,missing,5.0,0.0,0.00014830562253873047,57.068427523537295
741000,25731000,25732000,NO,25.0,0.0,4.0,NO,27934.0,missing,missing,missing,0.0,4.0,0.00013528742687899482,56.24763071490922
742000,25732000,25797000,NO,25.0,0.0,14.0,NO,31390.0,missing,missing,missing,4.0,4.0,0.00014481130620969874,56.85540917799942
743000,25797000,25798000,YES,25.0,0.0,15.0,NO,34984.0,BIKE LANE,missing,NO,4.0,4.0,0.00019437097761165295,59.48501119736092
744000,25798000,25800000,YES,25.0,0.0,11.0,NO,27796.0,BIKE LANE,missing,NO,4.0,5.0,0.00019124157755217802,59.3400023261987
745000,25800000,25804000,YES,25.0,0.0,9.0,NO,28959.0,BIKE LANE,missing,NO,5.0,2.0,0.0001997703192423096,59.729799776623864
755000,27492000,27457000,NO,15.0,0.0,0.0,NO,35008.0,missing,missing,missing,4.0,5.0,0.00023170629496423309,61.054729972537615
756000,27457000,27456000,NO,15.0,0.0,0.0,NO,32348.0,missing,missing,missing,5.0,1.0,0.00024411073642381534,61.52064933945661
757000,27362000,27360000,NO,15.0,0.0,30.0,NO,44764.0,missing,missing,missing,4.0,2.0,0.00012594355539125647,55.60824547896776
758000,27360000,27356000,NO,15.0,1.0,0.0,NO,40755.0,missing,missing,missing,2.0,2.0,8.358341563467632e-05,51.94541331552047
140000,24510000,24492000,YES,25.0,18.0,16.0,NO,54567.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES,0.0,2.0,6.917786536213811e-05,50.25542378572921
141000,24492000,24490000,YES,25.0,15.0,10.0,NO,45858.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES,2.0,5.0,6.950465281179518e-05,50.297527418625705
142000,24490000,24489000,YES,25.0,10.0,5.0,NO,44981.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES,5.0,5.0,7.108009188729899e-05,50.497770128438106
143000,24489000,24486000,YES,25.0,13.0,6.0,NO,43375.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES,5.0,5.0,7.108009188729899e-05,50.497770128438106
144000,24486000,24484000,YES,25.0,11.0,4.0,NO,37933.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES,5.0,5.0,8.151771876092564e-05,51.72184290983053
145000,24484000,24483000,YES,25.0,9.0,4.0,NO,38522.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES,5.0,5.0,8.151771876092564e-05,51.72184290983053
150000,51402000,27584000,NO,25.0,0.0,0.0,NO,23935.0,missing,missing,missing,0.0,4.0,0.00016461471492947268,58.00053248748024
151000,27584000,27583000,NO,25.0,0.0,0.0,NO,37590.0,missing,missing,missing,4.0,5.0,0.00018998542960400628,59.28112693282682
759000,27356000,27354000,NO,25.0,0.0,0.0,NO,26711.0,missing,missing,missing,2.0,2.0,0.00017352839961078115,58.47165348439488
760000,27354000,27331000,NO,25.0,0.0,0.0,NO,28182.0,missing,missing,missing,2.0,2.0,0.00017352839961078115,58.47165348439488
761000,27331000,27329000,NO,25.0,0.0,0.0,NO,29035.0,missing,missing,missing,2.0,3.0,0.00017547186674910152,58.571155309979915
762000,27329000,27319000,NO,25.0,0.0,43.0,NO,29698.0,missing,missing,missing,3.0,5.0,0.00012864137084490557,55.79759792767803
763000,27319000,27315000,NO,25.0,0.0,0.0,NO,29910.0,missing,missing,missing,5.0,5.0,0.0001953153817806452,59.52831426449703
764000,27315000,27312000,NO,25.0,0.0,43.0,NO,32811.0,missing,missing,missing,5.0,5.0,0.00013441211941786678,56.18964018785849
765000,27312000,23193000,NO,25.0,0.0,0.0,NO,34279.0,missing,missing,missing,5.0,1.0,0.00022634361304356434,60.845528759537615
766000,23193000,23191000,NO,25.0,0.0,0.0,NO,37186.0,missing,missing,missing,1.0,0.0,0.00017127176766785972,58.35471039012545
767000,23191000,23184000,NO,25.0,0.0,0.0,NO,37927.0,missing,missing,missing,0.0,0.0,0.00016493148890491847,58.01770794964108
768000,23184000,23179000,NO,25.0,0.0,0.0,NO,34816.0,missing,missing,missing,0.0,5.0,0.00017493914641841766,58.54399110648316
769000,23179000,23156000,NO,25.0,1.0,0.0,NO,33661.0,missing,missing,missing,5.0,6.0,9.296743658945187e-05,52.89602631298254
770000,23156000,23154000,NO,15.0,0.0,0.0,NO,29123.0,missing,missing,missing,6.0,1.0,0.00023557354751431957,61.20261033961657
771000,23154000,23153000,NO,15.0,0.0,0.0,NO,32093.0,missing,missing,missing,1.0,5.0,0.0001943231627372436,59.482813184928915
772000,23673000,23675000,NO,25.0,0.0,36.0,NO,10521.0,missing,missing,missing,4.0,4.0,0.0003638134056241671,65.08547967170196
773000,23675000,23677000,NO,25.0,0.0,20.0,NO,11074.0,missing,missing,missing,4.0,4.0,0.00039474608622667724,65.81450719384068
774000,23677000,23681000,NO,25.0,0.0,21.0,NO,11074.0,missing,missing,missing,4.0,0.0,0.0003621422491579396,65.04434738021189
775000,23681000,23684000,NO,25.0,0.0,17.0,NO,16553.0,missing,missing,missing,0.0,0.0,0.00035664362941006494,64.90765706669723
779000,23750000,23753000,NO,25.0,0.0,11.0,NO,36695.0,missing,missing,missing,1.0,5.0,0.00013992339391343979,56.5486477220021
785000,24017000,24020000,YES,25.0,0.0,10.0,NO,73381.0,BIKE LANE,missing,NO,0.0,4.0,0.00015018259932782425,57.180787734049574
794000,24135000,24139000,YES,25.0,0.0,17.0,NO,100861.0,BIKE LANE,missing,NO,0.0,0.0,0.00012744666257482175,55.71423924320898
797000,24165000,24176000,YES,25.0,15.0,13.0,NO,108095.0,BIKE LANE,missing,NO,5.0,5.0,8.039649176136783e-05,51.59810845786204
806000,25796000,25799000,YES,15.0,0.0,16.0,NO,32153.0,BIKE ROUTE,missing,NO,1.0,4.0,0.00025426930605232086,61.88490574042447
820000,26205000,32925000,NO,25.0,0.0,0.0,NO,25222.0,missing,missing,missing,5.0,2.0,0.0001908007154741226,59.319383373153514
821000,32925000,26200000,NO,25.0,0.0,0.0,NO,23248.0,missing,missing,missing,2.0,6.0,0.0001833202703121334,58.96207073670247
822000,26200000,26262000,NO,25.0,0.0,0.0,NO,28800.0,missing,missing,missing,6.0,1.0,0.00021830604832823451,60.52250910999459
823000,26262000,26266000,NO,25.0,0.0,0.0,NO,29426.0,missing,missing,missing,1.0,5.0,0.00018098771736513487,58.84766603626218
824000,26266000,26271000,NO,25.0,0.0,25.0,NO,24204.0,missing,missing,missing,5.0,1.0,0.00013417717150977147,56.17401021884166
825000,26271000,26287000,NO,25.0,0.0,0.0,NO,26606.0,missing,missing,missing,1.0,5.0,0.00018098771736513487,58.84766603626218
826000,51406000,27634000,NO,25.0,0.0,20.0,NO,9406.0,missing,missing,missing,4.0,5.0,0.0004413210758036428,66.81091373553635
834000,27373000,27371000,NO,15.0,1.0,0.0,NO,47603.0,missing,missing,missing,4.0,4.0,0.00011363963414052357,54.68981866349752
835000,27371000,27365000,NO,15.0,0.0,0.0,NO,51172.0,missing,missing,missing,4.0,2.0,0.00021730543105525442,60.481465593773294
836000,27365000,27363000,NO,25.0,0.0,0.0,NO,33539.0,missing,missing,missing,2.0,0.0,0.00017430510151316724,58.51155218930913
837000,27363000,27332000,NO,25.0,0.0,0.0,NO,32101.0,missing,missing,missing,0.0,6.0,0.0001768771750092548,58.64242024993486
838000,27332000,27330000,NO,25.0,0.0,0.0,NO,39473.0,missing,missing,missing,6.0,0.0,0.00022288091002854303,60.70779655245582
839000,27330000,27320000,NO,25.0,0.0,0.0,NO,32854.0,missing,missing,missing,0.0,6.0,0.0001768771750092548,58.64242024993486
840000,27320000,27318000,NO,25.0,0.0,0.0,NO,30697.0,missing,missing,missing,6.0,4.0,0.00018297499387882416,58.945228069083754
841000,27318000,27316000,NO,25.0,0.0,0.0,NO,32594.0,missing,missing,missing,4.0,5.0,0.00018998542960400628,59.28112693282682
842000,27316000,23194000,NO,25.0,0.0,0.0,NO,42358.0,missing,missing,missing,5.0,6.0,0.00019462107262883146,59.496499066758716
843000,23194000,23192000,NO,25.0,0.0,0.0,NO,43531.0,missing,missing,missing,6.0,3.0,0.00018001856261460475,58.79969771367084
844000,23192000,23185000,NO,25.0,0.0,44.0,NO,42554.0,missing,missing,missing,3.0,2.0,0.00011879952606930284,55.08653289324282
845000,23185000,23182000,NO,25.0,4.0,0.0,NO,36272.0,missing,missing,missing,2.0,5.0,8.153392785732992e-05,51.72361917882128
846000,23182000,23160000,NO,25.0,7.0,0.0,NO,34341.0,missing,missing,missing,5.0,4.0,8.792669878068681e-05,52.39799438571478
847000,23160000,23158000,NO,15.0,0.0,0.0,NO,27371.0,missing,missing,missing,4.0,6.0,0.0010684324110158475,74.71011941731587
848000,23158000,23157000,NO,15.0,0.0,48.0,NO,29386.0,missing,missing,missing,6.0,1.0,0.00013719284856570697,56.37258128153731
849000,23569000,23570000,NO,25.0,0.0,16.0,NO,23758.0,missing,missing,missing,0.0,2.0,0.00013365712806428666,56.13931664048094
850000,23570000,23571000,NO,25.0,0.0,12.0,NO,24640.0,missing,missing,missing,2.0,4.0,0.0001401006809185029,56.55996017289448
851000,23571000,23650000,NO,25.0,0.0,16.0,NO,25557.0,missing,missing,missing,4.0,5.0,0.00014419972016182733,56.81759811198202
852000,23650000,52247000,NO,25.0,0.0,0.0,NO,21875.0,missing,missing,missing,5.0,3.0,0.00019102096634507899,59.32969037165371
852001,52247000,52250000,NO,25.0,0.0,0.0,NO,15504.0,missing,missing,missing,3.0,1.0,0.0004993235533540637,67.91409638741304
852002,52250000,23654000,NO,25.0,0.0,0.0,NO,17687.0,missing,missing,missing,1.0,0.0,0.0004037476712192824,66.01594499687002
853000,23654000,23671000,NO,25.0,0.0,15.0,NO,11640.0,missing,missing,missing,0.0,5.0,0.0003659038763080805,65.13666738800343
854000,23671000,23672000,NO,25.0,0.0,9.0,NO,11830.0,missing,missing,missing,5.0,5.0,0.0003791587063643495,65.45457604184428
855000,23672000,23678000,NO,25.0,0.0,21.0,NO,14143.0,missing,missing,missing,5.0,4.0,0.00034589951110273375,64.63437775083008
856000,23678000,23679000,NO,25.0,0.0,17.0,NO,17998.0,missing,missing,missing,4.0,5.0,0.00034482398841187585,64.6065555927939
857000,23679000,23744000,NO,25.0,0.0,22.0,NO,26483.0,missing,missing,missing,5.0,5.0,0.00013469962415058748,56.20872938353794
858000,23744000,23748000,NO,15.0,0.0,42.0,NO,33577.0,missing,missing,missing,5.0,0.0,0.00013304342002147743,56.09820036286838
859000,23748000,23743000,NO,15.0,0.0,36.0,NO,30918.0,missing,missing,missing,0.0,0.0,0.00012713882902870715,55.6926340764341
860000,23743000,23759000,NO,15.0,0.0,22.0,NO,28359.0,missing,missing,missing,0.0,2.0,0.00012777349002131592,55.73712044918794
861000,23759000,23762000,NO,25.0,0.0,20.0,NO,34644.0,missing,missing,missing,2.0,4.0,0.00014681208984420105,56.978000490319815
862000,23762000,23767000,NO,25.0,0.0,17.0,NO,46884.0,missing,missing,missing,4.0,6.0,0.00013687024205484346,56.351548442695076
863000,23767000,23768000,NO,25.0,0.0,15.0,NO,51974.0,missing,missing,missing,6.0,4.0,0.0001359526301453932,56.29145113465657
865000,24015000,24004000,NO,25.0,0.0,16.0,NO,53615.0,missing,missing,missing,3.0,4.0,0.0001298219355289262,55.87921274792558
866000,24004000,24010000,NO,25.0,0.0,18.0,NO,45800.0,missing,missing,missing,4.0,0.0,0.0001319390674130213,56.02373261499319
867000,24010000,24011000,NO,25.0,0.0,15.0,NO,46008.0,missing,missing,missing,0.0,5.0,0.0001273938167906012,55.71053399712886
868000,24011000,24014000,NO,25.0,0.0,19.0,NO,44470.0,missing,missing,missing,5.0,4.0,0.00013620242548171278,56.30785110859752
869000,24014000,24031000,NO,25.0,0.0,20.0,NO,36250.0,missing,missing,missing,4.0,5.0,0.00015091112908752546,57.22402134911252
870000,24031000,24033000,NO,25.0,0.0,20.0,NO,28410.0,missing,missing,missing,5.0,5.0,0.00015325678411848927,57.36181666974237
871000,24033000,24040000,NO,25.0,0.0,7.0,NO,17109.0,missing,missing,missing,5.0,5.0,0.00038139754035361424,65.50717376257107
872000,24051000,24043000,NO,25.0,0.0,20.0,NO,34679.0,missing,missing,missing,5.0,3.0,0.00015291520198255825,57.341882185898726
873000,24043000,24126000,NO,25.0,0.0,20.0,NO,52615.0,missing,missing,missing,3.0,5.0,0.000140361938784068,56.57660462984357
874000,24126000,24127000,NO,15.0,0.0,23.0,NO,57931.0,missing,missing,missing,5.0,4.0,0.00012454071791459596,55.50817486764383
875000,24127000,24132000,NO,15.0,0.0,24.0,NO,96440.0,missing,missing,missing,4.0,4.0,0.00012445109359930607,55.5017433136325
876000,24132000,24133000,NO,25.0,13.0,12.0,NO,91839.0,missing,missing,missing,4.0,0.0,6.870014595617853e-05,50.19351465198898
877000,24133000,24149000,NO,25.0,17.0,15.0,NO,92746.0,missing,missing,missing,0.0,6.0,6.883236343645577e-05,50.21069210461749
878000,24149000,24150000,NO,25.0,11.0,7.0,NO,96488.0,missing,missing,missing,6.0,5.0,7.340523442656645e-05,50.78533673285435
879000,24150000,24156000,NO,25.0,10.0,8.0,NO,95901.0,missing,missing,missing,5.0,6.0,7.055121368357166e-05,50.431047438644526
880000,24156000,24160000,NO,25.0,11.0,9.0,NO,99534.0,missing,missing,missing,6.0,4.0,7.307776331743825e-05,50.74539180771487
881000,24160000,24161000,NO,25.0,0.0,11.0,NO,89368.0,missing,missing,missing,4.0,5.0,0.0001328377021956139,56.08437553840116
882000,24161000,25685000,NO,25.0,0.0,7.0,NO,77375.0,missing,missing,missing,5.0,5.0,0.00013305839752203173,56.09920605863121
883000,25685000,25674000,NO,25.0,0.0,0.0,NO,66415.0,missing,missing,missing,5.0,4.0,0.0001829654058360617,58.944759908634964
888000,25712000,25720000,NO,15.0,0.0,0.0,NO,27405.0,missing,missing,missing,5.0,5.0,0.00021235046053919268,60.27539563981267
889000,25720000,25791000,NO,25.0,0.0,35.0,NO,28455.0,missing,missing,missing,5.0,6.0,0.00013821023391361465,56.438588855953114
890000,25791000,25792000,NO,25.0,2.0,0.0,NO,34786.0,missing,missing,missing,6.0,1.0,0.00011798562106120015,55.025114833736694
891000,25792000,25813000,NO,25.0,18.0,15.0,NO,35457.0,missing,missing,missing,1.0,6.0,7.521483910615561e-05,51.00290864016671
